"","Latitude","Longitude","County","Hour","Season","Pollutant","Sample"
"22846",36.867125,-120.010158,"Madera","08",1,"NO2",0.0693164556962025
"22847",36.867125,-120.010158,"Madera","08",1,"Ozone",0.185079365079365
"22848",36.867125,-120.010158,"Madera","08",2,"CO",0.00455858747993579
"22849",36.867125,-120.010158,"Madera","08",2,"NO2",0.0392727272727273
"22850",36.867125,-120.010158,"Madera","08",2,"Ozone",0.45
"22851",36.867125,-120.010158,"Madera","08",3,"CO",0.00502354788069074
"22852",36.867125,-120.010158,"Madera","08",3,"NO2",0.0707241379310345
"22853",36.867125,-120.010158,"Madera","08",3,"Ozone",0.447619047619048
"22854",36.867125,-120.010158,"Madera","08",4,"CO",0.00799357945425361
"22855",36.867125,-120.010158,"Madera","08",4,"NO2",0.0879111111111111
"22856",36.867125,-120.010158,"Madera","08",4,"Ozone",0.193258426966292
"22857",36.867125,-120.010158,"Madera","09",1,"CO",0.00664526484751204
"22858",36.867125,-120.010158,"Madera","09",1,"NO2",0.0629473684210526
"22859",36.867125,-120.010158,"Madera","09",1,"Ozone",0.272249589490969
"22860",36.867125,-120.010158,"Madera","09",2,"CO",0.00434920634920635
"22861",36.867125,-120.010158,"Madera","09",2,"NO2",0.0301022727272727
"22862",36.867125,-120.010158,"Madera","09",2,"Ozone",0.550487012987013
"22863",36.867125,-120.010158,"Madera","09",3,"CO",0.0047723704866562
"22864",36.867125,-120.010158,"Madera","09",3,"NO2",0.0531724137931035
"22865",36.867125,-120.010158,"Madera","09",3,"Ozone",0.603612479474548
"22866",36.867125,-120.010158,"Madera","09",4,"CO",0.00786516853932584
"22867",36.867125,-120.010158,"Madera","09",4,"NO2",0.0806629213483146
"22868",36.867125,-120.010158,"Madera","09",4,"Ozone",0.300802568218299
"22869",36.867125,-120.010158,"Madera","10",1,"CO",0.00603531300160514
"22870",36.867125,-120.010158,"Madera","10",1,"NO2",0.0519054054054054
"22871",36.867125,-120.010158,"Madera","10",1,"Ozone",0.364119601328904
"22872",36.867125,-120.010158,"Madera","10",2,"CO",0.00408163265306122
"22873",36.867125,-120.010158,"Madera","10",2,"NO2",0.0243483146067416
"22874",36.867125,-120.010158,"Madera","10",2,"Ozone",0.641573033707865
"22875",36.867125,-120.010158,"Madera","10",3,"CO",0.00436420722135008
"22876",36.867125,-120.010158,"Madera","10",3,"NO2",0.0387857142857143
"22877",36.867125,-120.010158,"Madera","10",3,"Ozone",0.73781512605042
"22878",36.867125,-120.010158,"Madera","10",4,"CO",0.00667736757624398
"22879",36.867125,-120.010158,"Madera","10",4,"NO2",0.0680681818181818
"22880",36.867125,-120.010158,"Madera","10",4,"Ozone",0.391396103896104
"22881",36.867125,-120.010158,"Madera","11",1,"CO",0.00584269662921348
"22882",36.867125,-120.010158,"Madera","11",1,"NO2",0.046125
"22883",36.867125,-120.010158,"Madera","11",1,"Ozone",0.447848537005163
"22884",36.867125,-120.010158,"Madera","11",2,"CO",0.00392464678178964
"22885",36.867125,-120.010158,"Madera","11",2,"NO2",0.0210449438202247
"22886",36.867125,-120.010158,"Madera","11",2,"Ozone",0.711717495987159
"22887",36.867125,-120.010158,"Madera","11",3,"CO",0.00414442700156986
"22888",36.867125,-120.010158,"Madera","11",3,"NO2",0.0306941176470588
"22889",36.867125,-120.010158,"Madera","11",3,"Ozone",0.824584717607973
"22890",36.867125,-120.010158,"Madera","11",4,"CO",0.00581059390048154
"22891",36.867125,-120.010158,"Madera","11",4,"NO2",0.0593483146067416
"22892",36.867125,-120.010158,"Madera","11",4,"Ozone",0.475601926163724
"22893",36.867125,-120.010158,"Madera","12",1,"CO",0.00571428571428571
"22894",36.867125,-120.010158,"Madera","12",1,"NO2",0.0387534246575342
"22895",36.867125,-120.010158,"Madera","12",1,"Ozone",0.510204081632653
"22896",36.867125,-120.010158,"Madera","12",2,"CO",0.003861852433281
"22897",36.867125,-120.010158,"Madera","12",2,"NO2",0.0175666666666667
"22898",36.867125,-120.010158,"Madera","12",2,"Ozone",0.756984126984127
"22899",36.867125,-120.010158,"Madera","12",3,"CO",0.00411302982731554
"22900",36.867125,-120.010158,"Madera","12",3,"NO2",0.0254470588235294
"22901",36.867125,-120.010158,"Madera","12",3,"Ozone",0.880336134453781
"22902",36.867125,-120.010158,"Madera","12",4,"CO",0.00525974025974026
"22903",36.867125,-120.010158,"Madera","12",4,"NO2",0.052304347826087
"22904",36.867125,-120.010158,"Madera","12",4,"Ozone",0.536801242236025
"22905",36.867125,-120.010158,"Madera","13",1,"CO",0.00552166934189406
"22906",36.867125,-120.010158,"Madera","13",1,"NO2",0.0323424657534247
"22907",36.867125,-120.010158,"Madera","13",1,"Ozone",0.55765306122449
"22908",36.867125,-120.010158,"Madera","13",2,"CO",0.00389324960753532
"22909",36.867125,-120.010158,"Madera","13",2,"NO2",0.0165168539325843
"22910",36.867125,-120.010158,"Madera","13",2,"Ozone",0.801123595505618
"22911",36.867125,-120.010158,"Madera","13",3,"CO",0.00403174603174603
"22912",36.867125,-120.010158,"Madera","13",3,"NO2",0.0221058823529412
"22913",36.867125,-120.010158,"Madera","13",3,"Ozone",0.915966386554622
"22914",36.867125,-120.010158,"Madera","13",4,"CO",0.00525451559934319
"22915",36.867125,-120.010158,"Madera","13",4,"NO2",0.0479340659340659
"22916",36.867125,-120.010158,"Madera","13",4,"Ozone",0.58021978021978
"22917",36.867125,-120.010158,"Madera","14",1,"CO",0.00558587479935795
"22918",36.867125,-120.010158,"Madera","14",1,"NO2",0.0302142857142857
"22919",36.867125,-120.010158,"Madera","14",1,"Ozone",0.57989417989418
"22920",36.867125,-120.010158,"Madera","14",2,"CO",0.00379905808477237
"22921",36.867125,-120.010158,"Madera","14",2,"NO2",0.0154431818181818
"22922",36.867125,-120.010158,"Madera","14",2,"Ozone",0.815422077922078
"22923",36.867125,-120.010158,"Madera","14",3,"CO",0.00397515527950311
"22924",36.867125,-120.010158,"Madera","14",3,"NO2",0.0208604651162791
"22925",36.867125,-120.010158,"Madera","14",3,"Ozone",0.934053156146179
"22926",36.867125,-120.010158,"Madera","14",4,"CO",0.00519480519480519
"22927",36.867125,-120.010158,"Madera","14",4,"NO2",0.0442888888888889
"22928",36.867125,-120.010158,"Madera","14",4,"Ozone",0.606031746031746
"22929",36.867125,-120.010158,"Madera","15",1,"CO",0.00535714285714286
"22930",36.867125,-120.010158,"Madera","15",1,"NO2",0.0294054054054054
"22931",36.867125,-120.010158,"Madera","15",1,"Ozone",0.588235294117647
"22932",36.867125,-120.010158,"Madera","15",2,"CO",0.00368253968253968
"22933",36.867125,-120.010158,"Madera","15",2,"NO2",0.0148666666666667
"22934",36.867125,-120.010158,"Madera","15",2,"Ozone",0.817142857142857
"22935",36.867125,-120.010158,"Madera","15",3,"CO",0.00391304347826087
"22936",36.867125,-120.010158,"Madera","15",3,"NO2",0.0203295454545455
"22937",36.867125,-120.010158,"Madera","15",3,"Ozone",0.935064935064935
"22938",36.867125,-120.010158,"Madera","15",4,"CO",0.005
"22939",36.867125,-120.010158,"Madera","15",4,"NO2",0.0458089887640449
"22940",36.867125,-120.010158,"Madera","15",4,"Ozone",0.590208667736758
"22941",36.867125,-120.010158,"Madera","16",1,"CO",0.00542207792207792
"22942",36.867125,-120.010158,"Madera","16",1,"NO2",0.0317792207792208
"22943",36.867125,-120.010158,"Madera","16",1,"Ozone",0.561850649350649
"22944",36.867125,-120.010158,"Madera","16",2,"CO",0.00357927786499215
"22945",36.867125,-120.010158,"Madera","16",2,"NO2",0.0151318681318681
"22946",36.867125,-120.010158,"Madera","16",2,"Ozone",0.81679748822606
"22947",36.867125,-120.010158,"Madera","16",3,"CO",0.00388198757763975
"22948",36.867125,-120.010158,"Madera","16",3,"NO2",0.020695652173913
"22949",36.867125,-120.010158,"Madera","16",3,"Ozone",0.920094191522763
"22950",36.867125,-120.010158,"Madera","16",4,"CO",0.00498338870431894
"22951",36.867125,-120.010158,"Madera","16",4,"NO2",0.0530108695652174
"22952",36.867125,-120.010158,"Madera","16",4,"Ozone",0.526863354037267
"22953",36.867125,-120.010158,"Madera","17",1,"CO",0.00538961038961039
"22954",36.867125,-120.010158,"Madera","17",1,"NO2",0.0362911392405063
"22955",36.867125,-120.010158,"Madera","17",1,"Ozone",0.500634920634921
"22956",36.867125,-120.010158,"Madera","17",2,"CO",0.00373626373626374
"22957",36.867125,-120.010158,"Madera","17",2,"NO2",0.0178351648351648
"22958",36.867125,-120.010158,"Madera","17",2,"Ozone",0.776609105180534
"22959",36.867125,-120.010158,"Madera","17",3,"CO",0.00406832298136646
"22960",36.867125,-120.010158,"Madera","17",3,"NO2",0.0263369565217391
"22961",36.867125,-120.010158,"Madera","17",3,"Ozone",0.858695652173913
"22962",36.867125,-120.010158,"Madera","17",4,"CO",0.00538961038961039
"22963",36.867125,-120.010158,"Madera","17",4,"NO2",0.0673152173913043
"22964",36.867125,-120.010158,"Madera","17",4,"Ozone",0.42251552795031
"22965",36.867125,-120.010158,"Madera","18",1,"CO",0.00568253968253968
"22966",36.867125,-120.010158,"Madera","18",1,"NO2",0.0463037974683544
"22967",36.867125,-120.010158,"Madera","18",1,"Ozone",0.426666666666667
"22968",36.867125,-120.010158,"Madera","18",2,"CO",0.00380952380952381
"22969",36.867125,-120.010158,"Madera","18",2,"NO2",0.0243516483516484
"22970",36.867125,-120.010158,"Madera","18",2,"Ozone",0.670172684458399
"22971",36.867125,-120.010158,"Madera","18",3,"CO",0.00419254658385093
"22972",36.867125,-120.010158,"Madera","18",3,"NO2",0.0365869565217391
"22973",36.867125,-120.010158,"Madera","18",3,"Ozone",0.727639751552795
"22974",36.867125,-120.010158,"Madera","18",4,"CO",0.00558441558441558
"22975",36.867125,-120.010158,"Madera","18",4,"NO2",0.0854130434782609
"22976",36.867125,-120.010158,"Madera","18",4,"Ozone",0.340062111801242
"22977",36.867125,-120.010158,"Madera","19",1,"CO",0.00587301587301587
"22978",36.867125,-120.010158,"Madera","19",1,"NO2",0.058379746835443
"22979",36.867125,-120.010158,"Madera","19",1,"Ozone",0.367460317460317
"22980",36.867125,-120.010158,"Madera","19",2,"CO",0.00415873015873016
"22981",36.867125,-120.010158,"Madera","19",2,"NO2",0.031956043956044
"22982",36.867125,-120.010158,"Madera","19",2,"Ozone",0.571114599686028
"22983",36.867125,-120.010158,"Madera","19",3,"CO",0.00428571428571429
"22984",36.867125,-120.010158,"Madera","19",3,"NO2",0.0485108695652174
"22985",36.867125,-120.010158,"Madera","19",3,"Ozone",0.599223602484472
"22986",36.867125,-120.010158,"Madera","19",4,"CO",0.00642857142857143
"22987",36.867125,-120.010158,"Madera","19",4,"NO2",0.0863152173913043
"22988",36.867125,-120.010158,"Madera","19",4,"Ozone",0.299223602484472
"22989",36.867125,-120.010158,"Madera","20",1,"CO",0.00644444444444444
"22990",36.867125,-120.010158,"Madera","20",1,"NO2",0.0830126582278481
"22991",36.867125,-120.010158,"Madera","20",1,"Ozone",0.284920634920635
"22992",36.867125,-120.010158,"Madera","20",2,"CO",0.00411302982731554
"22993",36.867125,-120.010158,"Madera","20",2,"NO2",0.0367582417582418
"22994",36.867125,-120.010158,"Madera","20",2,"Ozone",0.504552590266876
"22995",36.867125,-120.010158,"Madera","20",3,"CO",0.00459627329192547
"22996",36.867125,-120.010158,"Madera","20",3,"NO2",0.0519891304347826
"22997",36.867125,-120.010158,"Madera","20",3,"Ozone",0.527795031055901
"22998",36.867125,-120.010158,"Madera","20",4,"CO",0.00646103896103896
"22999",36.867125,-120.010158,"Madera","20",4,"NO2",0.0974021739130435
"23000",36.867125,-120.010158,"Madera","20",4,"Ozone",0.222515527950311
"23001",36.867125,-120.010158,"Madera","21",1,"CO",0.00641269841269841
"23002",36.867125,-120.010158,"Madera","21",1,"NO2",0.0847721518987342
"23003",36.867125,-120.010158,"Madera","21",1,"Ozone",0.233707865168539
"23004",36.867125,-120.010158,"Madera","21",2,"CO",0.004
"23005",36.867125,-120.010158,"Madera","21",2,"NO2",0.0382637362637363
"23006",36.867125,-120.010158,"Madera","21",2,"Ozone",0.44160125588697
"23007",36.867125,-120.010158,"Madera","21",3,"CO",0.00450310559006211
"23008",36.867125,-120.010158,"Madera","21",3,"NO2",0.0531195652173913
"23009",36.867125,-120.010158,"Madera","21",3,"Ozone",0.453571428571429
"23010",36.867125,-120.010158,"Madera","21",4,"CO",0.00694805194805195
"23011",36.867125,-120.010158,"Madera","21",4,"NO2",0.107554347826087
"23012",36.867125,-120.010158,"Madera","21",4,"Ozone",0.16583850931677
"23013",36.867125,-120.010158,"Madera","22",1,"CO",0.00647619047619048
"23014",36.867125,-120.010158,"Madera","22",1,"NO2",0.0783670886075949
"23015",36.867125,-120.010158,"Madera","22",1,"Ozone",0.200162337662338
"23016",36.867125,-120.010158,"Madera","22",2,"CO",0.00401883830455259
"23017",36.867125,-120.010158,"Madera","22",2,"NO2",0.0427472527472527
"23018",36.867125,-120.010158,"Madera","22",2,"Ozone",0.387755102040816
"23019",36.867125,-120.010158,"Madera","22",3,"CO",0.00425465838509317
"23020",36.867125,-120.010158,"Madera","22",3,"NO2",0.0554782608695652
"23021",36.867125,-120.010158,"Madera","22",3,"Ozone",0.386024844720497
"23022",36.867125,-120.010158,"Madera","22",4,"CO",0.00662337662337662
"23023",36.867125,-120.010158,"Madera","22",4,"NO2",0.100782608695652
"23024",36.867125,-120.010158,"Madera","22",4,"Ozone",0.144409937888199
"23025",36.867125,-120.010158,"Madera","23",1,"CO",0.00634920634920635
"23026",36.867125,-120.010158,"Madera","23",1,"NO2",0.0696708860759494
"23027",36.867125,-120.010158,"Madera","23",1,"Ozone",0.188798701298701
"23028",36.867125,-120.010158,"Madera","23",2,"CO",0.00401883830455259
"23029",36.867125,-120.010158,"Madera","23",2,"NO2",0.0425384615384615
"23030",36.867125,-120.010158,"Madera","23",2,"Ozone",0.353846153846154
"23031",36.867125,-120.010158,"Madera","23",3,"CO",0.00434782608695652
"23032",36.867125,-120.010158,"Madera","23",3,"NO2",0.0577282608695652
"23033",36.867125,-120.010158,"Madera","23",3,"Ozone",0.342546583850932
"23034",36.867125,-120.010158,"Madera","23",4,"CO",0.00711038961038961
"23035",36.867125,-120.010158,"Madera","23",4,"NO2",0.0938260869565217
"23036",36.867125,-120.010158,"Madera","23",4,"Ozone",0.127484472049689
"23037",36.953256,-120.034203,"Madera","00",1,"Ozone",0.168131868131868
"23038",36.953256,-120.034203,"Madera","00",2,"Ozone",0.385871271585557
"23039",36.953256,-120.034203,"Madera","00",3,"Ozone",0.407919254658385
"23040",36.953256,-120.034203,"Madera","00",4,"Ozone",0.167936507936508
"23041",36.953256,-120.034203,"Madera","01",1,"Ozone",0.151020408163265
"23042",36.953256,-120.034203,"Madera","01",2,"Ozone",0.351020408163265
"23043",36.953256,-120.034203,"Madera","01",3,"Ozone",0.359627329192547
"23044",36.953256,-120.034203,"Madera","01",4,"Ozone",0.156671899529042
"23045",36.953256,-120.034203,"Madera","02",1,"Ozone",0.141444270015699
"23046",36.953256,-120.034203,"Madera","02",2,"Ozone",0.318524332810047
"23047",36.953256,-120.034203,"Madera","02",3,"Ozone",0.297959183673469
"23048",36.953256,-120.034203,"Madera","02",4,"Ozone",0.14458398744113
"23049",36.953256,-120.034203,"Madera","03",4,"Ozone",0.166666666666667
"23050",36.953256,-120.034203,"Madera","04",1,"Ozone",0.130298273155416
"23051",36.953256,-120.034203,"Madera","04",2,"Ozone",0.222919937205651
"23052",36.953256,-120.034203,"Madera","04",3,"Ozone",0.194254658385093
"23053",36.953256,-120.034203,"Madera","04",4,"Ozone",0.134065934065934
"23054",36.953256,-120.034203,"Madera","05",1,"Ozone",0.12760834670947
"23055",36.953256,-120.034203,"Madera","05",2,"Ozone",0.215541601255887
"23056",36.953256,-120.034203,"Madera","05",3,"Ozone",0.162111801242236
"23057",36.953256,-120.034203,"Madera","05",4,"Ozone",0.118524332810047
"23058",36.953256,-120.034203,"Madera","06",1,"Ozone",0.115227629513344
"23059",36.953256,-120.034203,"Madera","06",2,"Ozone",0.284301412872841
"23060",36.953256,-120.034203,"Madera","06",3,"Ozone",0.205900621118012
"23061",36.953256,-120.034203,"Madera","06",4,"Ozone",0.105651491365777
"23062",36.953256,-120.034203,"Madera","07",1,"Ozone",0.132025117739403
"23063",36.953256,-120.034203,"Madera","07",2,"Ozone",0.387755102040816
"23064",36.953256,-120.034203,"Madera","07",3,"Ozone",0.343944099378882
"23065",36.953256,-120.034203,"Madera","07",4,"Ozone",0.137362637362637
"23066",36.953256,-120.034203,"Madera","08",1,"Ozone",0.198430141287284
"23067",36.953256,-120.034203,"Madera","08",2,"Ozone",0.486363636363636
"23068",36.953256,-120.034203,"Madera","08",3,"Ozone",0.494761904761905
"23069",36.953256,-120.034203,"Madera","08",4,"Ozone",0.219206349206349
"23070",36.953256,-120.034203,"Madera","09",1,"Ozone",0.280847723704867
"23071",36.953256,-120.034203,"Madera","09",2,"Ozone",0.568831168831169
"23072",36.953256,-120.034203,"Madera","09",3,"Ozone",0.63354735152488
"23073",36.953256,-120.034203,"Madera","09",4,"Ozone",0.319211822660099
"23074",36.953256,-120.034203,"Madera","10",1,"Ozone",0.354920634920635
"23075",36.953256,-120.034203,"Madera","10",2,"Ozone",0.65487012987013
"23076",36.953256,-120.034203,"Madera","10",3,"Ozone",0.765777080062794
"23077",36.953256,-120.034203,"Madera","10",4,"Ozone",0.392295345104334
"23078",36.953256,-120.034203,"Madera","11",1,"Ozone",0.423274478330658
"23079",36.953256,-120.034203,"Madera","11",2,"Ozone",0.722564935064935
"23080",36.953256,-120.034203,"Madera","11",3,"Ozone",0.86195652173913
"23081",36.953256,-120.034203,"Madera","11",4,"Ozone",0.476623376623377
"23082",36.953256,-120.034203,"Madera","12",1,"Ozone",0.476243980738363
"23083",36.953256,-120.034203,"Madera","12",2,"Ozone",0.77239165329053
"23084",36.953256,-120.034203,"Madera","12",3,"Ozone",0.915384615384615
"23085",36.953256,-120.034203,"Madera","12",4,"Ozone",0.533650793650794
"23086",36.953256,-120.034203,"Madera","13",1,"Ozone",0.525274725274725
"23087",36.953256,-120.034203,"Madera","13",2,"Ozone",0.81107544141252
"23088",36.953256,-120.034203,"Madera","13",3,"Ozone",0.944897959183673
"23089",36.953256,-120.034203,"Madera","13",4,"Ozone",0.567736757624398
"23090",36.953256,-120.034203,"Madera","14",1,"Ozone",0.557301587301587
"23091",36.953256,-120.034203,"Madera","14",2,"Ozone",0.822495894909688
"23092",36.953256,-120.034203,"Madera","14",3,"Ozone",0.947670807453416
"23093",36.953256,-120.034203,"Madera","14",4,"Ozone",0.585878489326765
"23094",36.953256,-120.034203,"Madera","15",1,"Ozone",0.566031746031746
"23095",36.953256,-120.034203,"Madera","15",2,"Ozone",0.839486356340289
"23096",36.953256,-120.034203,"Madera","15",3,"Ozone",0.952329192546584
"23097",36.953256,-120.034203,"Madera","15",4,"Ozone",0.590793650793651
"23098",36.953256,-120.034203,"Madera","16",1,"Ozone",0.548571428571428
"23099",36.953256,-120.034203,"Madera","16",2,"Ozone",0.840031397174254
"23100",36.953256,-120.034203,"Madera","16",3,"Ozone",0.965683229813665
"23101",36.953256,-120.034203,"Madera","16",4,"Ozone",0.534316770186335
"23102",36.953256,-120.034203,"Madera","17",1,"Ozone",0.461224489795918
"23103",36.953256,-120.034203,"Madera","17",2,"Ozone",0.810047095761381
"23104",36.953256,-120.034203,"Madera","17",3,"Ozone",0.940372670807453
"23105",36.953256,-120.034203,"Madera","17",4,"Ozone",0.391925465838509
"23106",36.953256,-120.034203,"Madera","18",1,"Ozone",0.354317111459969
"23107",36.953256,-120.034203,"Madera","18",2,"Ozone",0.744113029827315
"23108",36.953256,-120.034203,"Madera","18",3,"Ozone",0.847670807453416
"23109",36.953256,-120.034203,"Madera","18",4,"Ozone",0.282298136645963
