"","Latitude","Longitude","County","Hour","Pollutant","Sample"
"1597",33.901389,-118.205,"Los Angeles","12","Ozone",0.603632653061224
"1598",33.901389,-118.205,"Los Angeles","13","CO",0.0119807923169268
"1599",33.901389,-118.205,"Los Angeles","13","NO2",0.0971540616246499
"1600",33.901389,-118.205,"Los Angeles","13","Ozone",0.62328931572629
"1601",33.901389,-118.205,"Los Angeles","14","CO",0.0116846738695478
"1602",33.901389,-118.205,"Los Angeles","14","NO2",0.0852128851540616
"1603",33.901389,-118.205,"Los Angeles","14","Ozone",0.619287715086034
"1604",33.901389,-118.205,"Los Angeles","15","CO",0.0118299881936246
"1605",33.901389,-118.205,"Los Angeles","15","NO2",0.0880413223140496
"1606",33.901389,-118.205,"Los Angeles","15","Ozone",0.585635576544667
"1607",33.901389,-118.205,"Los Angeles","16","CO",0.0123076923076923
"1608",33.901389,-118.205,"Los Angeles","16","NO2",0.0981071428571429
"1609",33.901389,-118.205,"Los Angeles","16","Ozone",0.536224489795918
"1610",33.901389,-118.205,"Los Angeles","17","CO",0.0133594976452119
"1611",33.901389,-118.205,"Los Angeles","17","NO2",0.11989010989011
"1612",33.901389,-118.205,"Los Angeles","17","Ozone",0.466993720565149
"1613",33.901389,-118.205,"Los Angeles","18","CO",0.0155494505494506
"1614",33.901389,-118.205,"Los Angeles","18","NO2",0.143865384615385
"1615",33.901389,-118.205,"Los Angeles","18","Ozone",0.397448979591837
"1616",33.901389,-118.205,"Los Angeles","19","CO",0.0172919937205651
"1617",33.901389,-118.205,"Los Angeles","19","NO2",0.156178571428571
"1618",33.901389,-118.205,"Los Angeles","19","Ozone",0.362897959183673
"1619",33.901389,-118.205,"Los Angeles","20","CO",0.0191836734693878
"1620",33.901389,-118.205,"Los Angeles","20","NO2",0.16667032967033
"1621",33.901389,-118.205,"Los Angeles","20","Ozone",0.319694467382329
"1622",33.901389,-118.205,"Los Angeles","21","CO",0.0214521193092622
"1623",33.901389,-118.205,"Los Angeles","21","NO2",0.174711538461538
"1624",33.901389,-118.205,"Los Angeles","21","Ozone",0.289644970414201
"1625",33.901389,-118.205,"Los Angeles","22","CO",0.0230298273155416
"1626",33.901389,-118.205,"Los Angeles","22","NO2",0.174950549450549
"1627",33.901389,-118.205,"Los Angeles","22","Ozone",0.266781411359725
"1628",33.901389,-118.205,"Los Angeles","23","CO",0.0232359905288082
"1629",33.901389,-118.205,"Los Angeles","23","NO2",0.175223756906077
"1630",33.901389,-118.205,"Los Angeles","23","Ozone",0.245958934032329
"1631",33.92086,-116.85841,"Riverside","00","NO2",0.131973760932945
"1632",33.92086,-116.85841,"Riverside","00","Ozone",0.379151660664266
"1633",33.92086,-116.85841,"Riverside","01","NO2",0.124385507246377
"1634",33.92086,-116.85841,"Riverside","01","Ozone",0.374660814046289
"1635",33.92086,-116.85841,"Riverside","02","NO2",0.117614492753623
"1636",33.92086,-116.85841,"Riverside","02","Ozone",0.371867517956903
"1637",33.92086,-116.85841,"Riverside","03","NO2",0.128064748201439
"1638",33.92086,-116.85841,"Riverside","03","Ozone",0.360119047619048
"1639",33.92086,-116.85841,"Riverside","04","NO2",0.134764331210191
"1640",33.92086,-116.85841,"Riverside","04","Ozone",0.335314995563443
"1641",33.92086,-116.85841,"Riverside","05","NO2",0.139897959183673
"1642",33.92086,-116.85841,"Riverside","05","Ozone",0.341496598639456
"1643",33.92086,-116.85841,"Riverside","06","NO2",0.125230994152047
"1644",33.92086,-116.85841,"Riverside","06","Ozone",0.384470304975923
"1645",33.92086,-116.85841,"Riverside","07","NO2",0.0823392330383481
"1646",33.92086,-116.85841,"Riverside","07","Ozone",0.480493727235937
"1647",33.92086,-116.85841,"Riverside","08","NO2",0.0446467065868263
"1648",33.92086,-116.85841,"Riverside","08","Ozone",0.577068752573075
"1649",33.92086,-116.85841,"Riverside","09","NO2",0.0253727272727273
"1650",33.92086,-116.85841,"Riverside","09","Ozone",0.63900293255132
"1651",33.92086,-116.85841,"Riverside","10","NO2",0.0193100303951368
"1652",33.92086,-116.85841,"Riverside","10","Ozone",0.678823529411765
"1653",33.92086,-116.85841,"Riverside","11","NO2",0.0191793313069909
"1654",33.92086,-116.85841,"Riverside","11","Ozone",0.708655462184874
"1655",33.92086,-116.85841,"Riverside","12","NO2",0.0184728915662651
"1656",33.92086,-116.85841,"Riverside","12","Ozone",0.742898792169929
"1657",33.92086,-116.85841,"Riverside","13","NO2",0.021265671641791
"1658",33.92086,-116.85841,"Riverside","13","Ozone",0.769611890999174
"1659",33.92086,-116.85841,"Riverside","14","NO2",0.0248511904761905
"1660",33.92086,-116.85841,"Riverside","14","Ozone",0.787196377109922
"1661",33.92086,-116.85841,"Riverside","15","NO2",0.0296461988304094
"1662",33.92086,-116.85841,"Riverside","15","Ozone",0.802670983407527
"1663",33.92086,-116.85841,"Riverside","16","NO2",0.038364161849711
"1664",33.92086,-116.85841,"Riverside","16","Ozone",0.795478191276511
"1665",33.92086,-116.85841,"Riverside","17","NO2",0.0577478260869565
"1666",33.92086,-116.85841,"Riverside","17","Ozone",0.743459069020867
"1667",33.92086,-116.85841,"Riverside","18","NO2",0.0801052631578947
"1668",33.92086,-116.85841,"Riverside","18","Ozone",0.656292998785917
"1669",33.92086,-116.85841,"Riverside","19","NO2",0.0874132947976879
"1670",33.92086,-116.85841,"Riverside","19","Ozone",0.589526484751204
"1671",33.92086,-116.85841,"Riverside","20","NO2",0.104777456647399
"1672",33.92086,-116.85841,"Riverside","20","Ozone",0.530652260904362
"1673",33.92086,-116.85841,"Riverside","21","NO2",0.117417391304348
"1674",33.92086,-116.85841,"Riverside","21","Ozone",0.482753101240496
"1675",33.92086,-116.85841,"Riverside","22","NO2",0.125436416184971
"1676",33.92086,-116.85841,"Riverside","22","Ozone",0.435894357743097
"1677",33.92086,-116.85841,"Riverside","23","NO2",0.132825072886297
"1678",33.92086,-116.85841,"Riverside","23","Ozone",0.407608255766896
"1679",33.92513,-117.95264,"Orange","00","CO",0.00917647058823529
"1680",33.92513,-117.95264,"Orange","00","NO2",0.153770308123249
"1681",33.92513,-117.95264,"Orange","00","Ozone",0.182535321821036
"1682",33.92513,-117.95264,"Orange","01","CO",0.00807453416149068
"1683",33.92513,-117.95264,"Orange","01","NO2",0.144988826815642
"1684",33.92513,-117.95264,"Orange","01","Ozone",0.178825831702544
"1685",33.92513,-117.95264,"Orange","02","CO",0.0074456289978678
"1686",33.92513,-117.95264,"Orange","02","NO2",0.138991620111732
"1687",33.92513,-117.95264,"Orange","02","Ozone",0.170841487279843
"1688",33.92513,-117.95264,"Orange","03","CO",0.00799765807962529
"1689",33.92513,-117.95264,"Orange","03","NO2",0.148896946564886
"1690",33.92513,-117.95264,"Orange","03","Ozone",0.14312567132116
"1691",33.92513,-117.95264,"Orange","04","CO",0.00785286569717708
"1692",33.92513,-117.95264,"Orange","04","NO2",0.149015873015873
"1693",33.92513,-117.95264,"Orange","04","Ozone",0.127659574468085
"1694",33.92513,-117.95264,"Orange","05","CO",0.0112112676056338
"1695",33.92513,-117.95264,"Orange","05","NO2",0.162201117318436
"1696",33.92513,-117.95264,"Orange","05","Ozone",0.138304552590267
"1697",33.92513,-117.95264,"Orange","06","CO",0.0149089437474707
"1698",33.92513,-117.95264,"Orange","06","NO2",0.174116809116809
"1699",33.92513,-117.95264,"Orange","06","Ozone",0.152234636871508
"1700",33.92513,-117.95264,"Orange","07","CO",0.0150716332378223
"1701",33.92513,-117.95264,"Orange","07","NO2",0.177971181556196
"1702",33.92513,-117.95264,"Orange","07","Ozone",0.208111380145278
"1703",33.92513,-117.95264,"Orange","08","CO",0.01004477004477
"1704",33.92513,-117.95264,"Orange","08","NO2",0.160884057971014
"1705",33.92513,-117.95264,"Orange","08","Ozone",0.301907467532467
"1706",33.92513,-117.95264,"Orange","09","CO",0.00663119115841179
"1707",33.92513,-117.95264,"Orange","09","NO2",0.133691860465116
"1708",33.92513,-117.95264,"Orange","09","Ozone",0.413512413512413
"1709",33.92513,-117.95264,"Orange","10","CO",0.00582101806239737
"1710",33.92513,-117.95264,"Orange","10","NO2",0.119217391304348
"1711",33.92513,-117.95264,"Orange","10","Ozone",0.519439935064935
"1712",33.92513,-117.95264,"Orange","11","CO",0.00539053014973695
"1713",33.92513,-117.95264,"Orange","11","NO2",0.110556195965418
"1714",33.92513,-117.95264,"Orange","11","Ozone",0.611710261569416
"1715",33.92513,-117.95264,"Orange","12","CO",0.00492244897959184
"1716",33.92513,-117.95264,"Orange","12","NO2",0.101778735632184
"1717",33.92513,-117.95264,"Orange","12","Ozone",0.677786720321932
"1718",33.92513,-117.95264,"Orange","13","CO",0.00468276708964388
"1719",33.92513,-117.95264,"Orange","13","NO2",0.097985590778098
"1720",33.92513,-117.95264,"Orange","13","Ozone",0.700526102792392
"1721",33.92513,-117.95264,"Orange","14","CO",0.00448628735161686
"1722",33.92513,-117.95264,"Orange","14","NO2",0.0999770114942529
"1723",33.92513,-117.95264,"Orange","14","Ozone",0.686599597585513
"1724",33.92513,-117.95264,"Orange","15","CO",0.00455026455026455
"1725",33.92513,-117.95264,"Orange","15","NO2",0.107795977011494
"1726",33.92513,-117.95264,"Orange","15","Ozone",0.643018108651911
"1727",33.92513,-117.95264,"Orange","16","CO",0.00480482897384306
"1728",33.92513,-117.95264,"Orange","16","NO2",0.12156940509915
"1729",33.92513,-117.95264,"Orange","16","Ozone",0.574642857142857
"1730",33.92513,-117.95264,"Orange","17","CO",0.00581717451523546
"1731",33.92513,-117.95264,"Orange","17","NO2",0.149375350140056
"1732",33.92513,-117.95264,"Orange","17","Ozone",0.481318681318681
"1733",33.92513,-117.95264,"Orange","18","CO",0.00680648990898298
"1734",33.92513,-117.95264,"Orange","18","NO2",0.16945530726257
"1735",33.92513,-117.95264,"Orange","18","Ozone",0.387592954990215
"1736",33.92513,-117.95264,"Orange","19","CO",0.00822318955282944
"1737",33.92513,-117.95264,"Orange","19","NO2",0.182572625698324
"1738",33.92513,-117.95264,"Orange","19","Ozone",0.31119373776908
"1739",33.92513,-117.95264,"Orange","20","CO",0.00938662445587653
"1740",33.92513,-117.95264,"Orange","20","NO2",0.187114525139665
"1741",33.92513,-117.95264,"Orange","20","Ozone",0.261252446183953
"1742",33.92513,-117.95264,"Orange","21","CO",0.010016051364366
"1743",33.92513,-117.95264,"Orange","21","NO2",0.185268156424581
"1744",33.92513,-117.95264,"Orange","21","Ozone",0.228336594911937
"1745",33.92513,-117.95264,"Orange","22","CO",0.00981473857554549
"1746",33.92513,-117.95264,"Orange","22","NO2",0.174958100558659
"1747",33.92513,-117.95264,"Orange","22","Ozone",0.203874755381605
"1748",33.92513,-117.95264,"Orange","23","CO",0.0100388433318947
"1749",33.92513,-117.95264,"Orange","23","NO2",0.171540540540541
"1750",33.92513,-117.95264,"Orange","23","Ozone",0.180504201680672
"1751",33.9397,-115.4108,"Riverside","00","Ozone",0.575705980066445
"1752",33.9397,-115.4108,"Riverside","01","Ozone",0.564867109634551
"1753",33.9397,-115.4108,"Riverside","02","Ozone",0.554643898375677
"1754",33.9397,-115.4108,"Riverside","03","Ozone",0.546230737192836
"1755",33.9397,-115.4108,"Riverside","04","Ozone",0.538763575605681
"1756",33.9397,-115.4108,"Riverside","05","Ozone",0.532121971595656
"1757",33.9397,-115.4108,"Riverside","06","Ozone",0.532509426057813
"1758",33.9397,-115.4108,"Riverside","07","Ozone",0.550812161599334
"1759",33.9397,-115.4108,"Riverside","08","Ozone",0.592372524230931
"1760",33.9397,-115.4108,"Riverside","09","Ozone",0.637639751552795
"1761",33.9397,-115.4108,"Riverside","10","Ozone",0.669642857142857
"1762",33.9397,-115.4108,"Riverside","11","Ozone",0.685132890365448
"1763",33.9397,-115.4108,"Riverside","12","Ozone",0.691673469387755
"1764",33.9397,-115.4108,"Riverside","13","Ozone",0.700821018062397
"1765",33.9397,-115.4108,"Riverside","14","Ozone",0.70628078817734
"1766",33.9397,-115.4108,"Riverside","15","Ozone",0.712975849365534
"1767",33.9397,-115.4108,"Riverside","16","Ozone",0.719402374130168
"1768",33.9397,-115.4108,"Riverside","17","Ozone",0.712689316414245
"1769",33.9397,-115.4108,"Riverside","18","Ozone",0.698526401964797
"1770",33.9397,-115.4108,"Riverside","19","Ozone",0.67426924660354
"1771",33.9397,-115.4108,"Riverside","20","Ozone",0.657349896480331
"1772",33.9397,-115.4108,"Riverside","21","Ozone",0.628779069767442
"1773",33.9397,-115.4108,"Riverside","22","Ozone",0.603239202657807
"1774",33.9397,-115.4108,"Riverside","23","Ozone",0.590656146179402
"1775",33.944713,-116.830074,"Riverside","00","NO2",0.0399791666666667
"1776",33.944713,-116.830074,"Riverside","00","Ozone",0.590209167779261
"1777",33.944713,-116.830074,"Riverside","01","NO2",0.036140243902439
"1778",33.944713,-116.830074,"Riverside","01","Ozone",0.586246672582076
"1779",33.944713,-116.830074,"Riverside","02","NO2",0.0332324159021407
"1780",33.944713,-116.830074,"Riverside","02","Ozone",0.577595385980479
"1781",33.944713,-116.830074,"Riverside","03","NO2",0.0312048929663609
"1782",33.944713,-116.830074,"Riverside","03","Ozone",0.57133984028394
"1783",33.944713,-116.830074,"Riverside","04","NO2",0.027594512195122
"1784",33.944713,-116.830074,"Riverside","04","Ozone",0.572932330827068
"1785",33.944713,-116.830074,"Riverside","05","NO2",0.0293753753753754
"1786",33.944713,-116.830074,"Riverside","05","Ozone",0.566519239274657
"1787",33.944713,-116.830074,"Riverside","06","NO2",0.0323805309734513
"1788",33.944713,-116.830074,"Riverside","06","Ozone",0.572888102609465
"1789",33.944713,-116.830074,"Riverside","07","NO2",0.033378612716763
"1790",33.944713,-116.830074,"Riverside","07","Ozone",0.603007518796992
"1791",33.944713,-116.830074,"Riverside","08","NO2",0.0313644314868805
"1792",33.944713,-116.830074,"Riverside","08","Ozone",0.637427681352915
"1793",33.944713,-116.830074,"Riverside","09","NO2",0.0285555555555556
"1794",33.944713,-116.830074,"Riverside","09","Ozone",0.670485175202156
"1795",33.944713,-116.830074,"Riverside","10","NO2",0.0237606060606061
"1796",33.944713,-116.830074,"Riverside","10","Ozone",0.707640144665461
"1797",33.944713,-116.830074,"Riverside","11","NO2",0.0214458204334365
"1798",33.944713,-116.830074,"Riverside","11","Ozone",0.744103248776146
"1799",33.944713,-116.830074,"Riverside","12","NO2",0.0211608832807571
"1800",33.944713,-116.830074,"Riverside","12","Ozone",0.778549176680018
"1801",33.944713,-116.830074,"Riverside","13","NO2",0.0203489096573209
"1802",33.944713,-116.830074,"Riverside","13","Ozone",0.801958166444148
"1803",33.944713,-116.830074,"Riverside","14","NO2",0.0218048048048048
"1804",33.944713,-116.830074,"Riverside","14","Ozone",0.823883928571428
"1805",33.944713,-116.830074,"Riverside","15","NO2",0.0251715976331361
"1806",33.944713,-116.830074,"Riverside","15","Ozone",0.839563862928349
"1807",33.944713,-116.830074,"Riverside","16","NO2",0.0296246418338109
"1808",33.944713,-116.830074,"Riverside","16","Ozone",0.8384375
"1809",33.944713,-116.830074,"Riverside","17","NO2",0.0373238636363636
"1810",33.944713,-116.830074,"Riverside","17","Ozone",0.802358700489541
"1811",33.944713,-116.830074,"Riverside","18","NO2",0.0423501400560224
"1812",33.944713,-116.830074,"Riverside","18","Ozone",0.738183421516755
"1813",33.944713,-116.830074,"Riverside","19","NO2",0.0467025495750708
"1814",33.944713,-116.830074,"Riverside","19","Ozone",0.675055285272003
"1815",33.944713,-116.830074,"Riverside","20","NO2",0.0497661971830986
"1816",33.944713,-116.830074,"Riverside","20","Ozone",0.632153914197258
"1817",33.944713,-116.830074,"Riverside","21","NO2",0.0516857142857143
"1818",33.944713,-116.830074,"Riverside","21","Ozone",0.604494882064975
"1819",33.944713,-116.830074,"Riverside","22","NO2",0.048968115942029
"1820",33.944713,-116.830074,"Riverside","22","Ozone",0.595104583889631
"1821",33.944713,-116.830074,"Riverside","23","NO2",0.0446588235294118
"1822",33.944713,-116.830074,"Riverside","23","Ozone",0.589185580774366
"1823",33.9508,-118.43043,"Los Angeles","00","CO",0.00895666131621188
"1824",33.9508,-118.43043,"Los Angeles","00","NO2",0.139148688046647
"1825",33.9508,-118.43043,"Los Angeles","00","Ozone",0.325793650793651
"1826",33.9508,-118.43043,"Los Angeles","00","SO2",0.0078962962962963
"1827",33.9508,-118.43043,"Los Angeles","01","CO",0.00888443017656501
"1828",33.9508,-118.43043,"Los Angeles","01","NO2",0.14153488372093
"1829",33.9508,-118.43043,"Los Angeles","01","Ozone",0.306785714285714
"1830",33.9508,-118.43043,"Los Angeles","01","SO2",0.00648888888888889
"1831",33.9508,-118.43043,"Los Angeles","02","CO",0.00887470071827614
"1832",33.9508,-118.43043,"Los Angeles","02","NO2",0.13771511627907
"1833",33.9508,-118.43043,"Los Angeles","02","Ozone",0.296150793650794
"1834",33.9508,-118.43043,"Los Angeles","02","SO2",0.00643333333333333
"1835",33.9508,-118.43043,"Los Angeles","03","CO",0.00891534391534392
"1836",33.9508,-118.43043,"Los Angeles","03","NO2",0.133935483870968
"1837",33.9508,-118.43043,"Los Angeles","03","Ozone",0.287160385626643
"1838",33.9508,-118.43043,"Los Angeles","03","SO2",0.00612956419316843
"1839",33.9508,-118.43043,"Los Angeles","04","CO",0.0096137339055794
"1840",33.9508,-118.43043,"Los Angeles","04","NO2",0.122593607305936
"1841",33.9508,-118.43043,"Los Angeles","04","Ozone",0.282796352583587
"1842",33.9508,-118.43043,"Los Angeles","04","SO2",0.00664964539007092
"1843",33.9508,-118.43043,"Los Angeles","05","CO",0.00970155192996419
"1844",33.9508,-118.43043,"Los Angeles","05","NO2",0.153904347826087
"1845",33.9508,-118.43043,"Los Angeles","05","Ozone",0.25184012663237
"1846",33.9508,-118.43043,"Los Angeles","05","SO2",0.00636749769159742
"1847",33.9508,-118.43043,"Los Angeles","06","CO",0.0109828889773179
"1848",33.9508,-118.43043,"Los Angeles","06","NO2",0.167495652173913
"1849",33.9508,-118.43043,"Los Angeles","06","Ozone",0.253818757419865
"1850",33.9508,-118.43043,"Los Angeles","06","SO2",0.00790766389658356
"1851",33.9508,-118.43043,"Los Angeles","07","CO",0.0115863787375415
"1852",33.9508,-118.43043,"Los Angeles","07","NO2",0.170066465256798
"1853",33.9508,-118.43043,"Los Angeles","07","Ozone",0.291329479768786
"1854",33.9508,-118.43043,"Los Angeles","07","SO2",0.00980346820809249
"1855",33.9508,-118.43043,"Los Angeles","08","CO",0.0106972789115646
"1856",33.9508,-118.43043,"Los Angeles","08","NO2",0.160012383900929
"1857",33.9508,-118.43043,"Los Angeles","08","Ozone",0.356167867740568
"1858",33.9508,-118.43043,"Los Angeles","08","SO2",0.0119171597633136
"1859",33.9508,-118.43043,"Los Angeles","09","CO",0.0088209982788296
"1860",33.9508,-118.43043,"Los Angeles","09","NO2",0.132721003134796
"1861",33.9508,-118.43043,"Los Angeles","09","Ozone",0.437724550898204
"1862",33.9508,-118.43043,"Los Angeles","09","SO2",0.0121037924151697
"1863",33.9508,-118.43043,"Los Angeles","10","CO",0.00723867595818815
"1864",33.9508,-118.43043,"Los Angeles","10","NO2",0.10153164556962
