County,Month,Dayofweek,Pollutant,Sample,Latitude,Longitude
Imperial,8,Fri,Ozone,0.395610766,32.676186,-115.484144
Imperial,8,Fri,SO2,0.008130435,32.676186,-115.484144
Imperial,8,Sat,CO,0.005292081,32.676186,-115.484144
Imperial,8,Sat,NO2,0.053972826,32.676186,-115.484144
Imperial,8,Sat,Ozone,0.448188255,32.676186,-115.484144
Imperial,8,Sat,SO2,0.009913043,32.676186,-115.484144
Imperial,9,Sun,CO,0.003182143,32.676186,-115.484144
Imperial,9,Sun,NO2,0.046918478,32.676186,-115.484144
Imperial,9,Sun,Ozone,0.45305383,32.676186,-115.484144
Imperial,9,Sun,SO2,0.00426087,32.676186,-115.484144
Imperial,9,Mon,CO,0.004119565,32.676186,-115.484144
Imperial,9,Mon,NO2,0.055956757,32.676186,-115.484144
Imperial,9,Mon,Ozone,0.440786749,32.676186,-115.484144
Imperial,9,Mon,SO2,0.005014493,32.676186,-115.484144
Imperial,9,Tues,CO,0.004212973,32.676186,-115.484144
Imperial,9,Tues,NO2,0.057304348,32.676186,-115.484144
Imperial,9,Tues,Ozone,0.420238095,32.676186,-115.484144
Imperial,9,Tues,SO2,0.003217391,32.676186,-115.484144
Imperial,9,Wed,CO,0.004295451,32.676186,-115.484144
Imperial,9,Wed,NO2,0.071927374,32.676186,-115.484144
Imperial,9,Wed,Ozone,0.426086957,32.676186,-115.484144
Imperial,9,Wed,SO2,0.003173913,32.676186,-115.484144
Imperial,9,Thurs,CO,0.00474472,32.676186,-115.484144
Imperial,9,Thurs,NO2,0.069943478,32.676186,-115.484144
Imperial,9,Thurs,Ozone,0.451304348,32.676186,-115.484144
Imperial,9,Thurs,SO2,0.004985507,32.676186,-115.484144
Imperial,9,Fri,CO,0.005111304,32.676186,-115.484144
Imperial,9,Fri,NO2,0.081443478,32.676186,-115.484144
Imperial,9,Fri,Ozone,0.47047619,32.676186,-115.484144
Imperial,9,Fri,SO2,0.005426087,32.676186,-115.484144
Imperial,9,Sat,CO,0.003504503,32.676186,-115.484144
Imperial,9,Sat,NO2,0.05798913,32.676186,-115.484144
Imperial,9,Sat,Ozone,0.492753623,32.676186,-115.484144
Imperial,9,Sat,SO2,0.004826087,32.676186,-115.484144
Imperial,10,Sun,CO,0.00395913,32.676186,-115.484144
Imperial,10,Sun,NO2,0.062373913,32.676186,-115.484144
Imperial,10,Sun,Ozone,0.383994267,32.676186,-115.484144
Imperial,10,Sun,SO2,0.009124638,32.676186,-115.484144
Imperial,10,Mon,CO,0.004561863,32.676186,-115.484144
Imperial,10,Mon,NO2,0.065495652,32.676186,-115.484144
Imperial,10,Mon,Ozone,0.392765568,32.676186,-115.484144
Imperial,10,Mon,SO2,0.005228986,32.676186,-115.484144
Imperial,10,Tues,CO,0.00481247,32.676186,-115.484144
Imperial,10,Tues,NO2,0.086618785,32.676186,-115.484144
Imperial,10,Tues,Ozone,0.393101343,32.676186,-115.484144
Imperial,10,Tues,SO2,0.003475655,32.676186,-115.484144
Imperial,10,Wed,CO,0.005032446,32.676186,-115.484144
Imperial,10,Wed,NO2,0.092115152,32.676186,-115.484144
Imperial,10,Wed,Ozone,0.421304348,32.676186,-115.484144
Imperial,10,Wed,SO2,0.003787879,32.676186,-115.484144
Imperial,10,Thurs,CO,0.006713043,32.676186,-115.484144
Imperial,10,Thurs,NO2,0.113988636,32.676186,-115.484144
Imperial,10,Thurs,Ozone,0.385840151,32.676186,-115.484144
Imperial,10,Thurs,SO2,0.004623188,32.676186,-115.484144
Imperial,10,Fri,CO,0.009589752,32.676186,-115.484144
Imperial,10,Fri,NO2,0.144625,32.676186,-115.484144
Imperial,10,Fri,Ozone,0.347142857,32.676186,-115.484144
Imperial,10,Fri,SO2,0.01342029,32.676186,-115.484144
Imperial,10,Sat,CO,0.007328075,32.676186,-115.484144
Imperial,10,Sat,NO2,0.115943478,32.676186,-115.484144
Imperial,10,Sat,Ozone,0.376015289,32.676186,-115.484144
Imperial,10,Sat,SO2,0.013043478,32.676186,-115.484144
Imperial,11,Sun,CO,0.007613354,32.676186,-115.484144
Imperial,11,Sun,NO2,0.096,32.676186,-115.484144
Imperial,11,Sun,Ozone,0.335745477,32.676186,-115.484144
Imperial,11,Sun,SO2,0.00784058,32.676186,-115.484144
Imperial,11,Mon,CO,0.005647568,32.676186,-115.484144
Imperial,11,Mon,NO2,0.102217391,32.676186,-115.484144
Imperial,11,Mon,Ozone,0.313633669,32.676186,-115.484144
Imperial,11,Mon,SO2,0.00484058,32.676186,-115.484144
Imperial,11,Tues,CO,0.008455911,32.676186,-115.484144
Imperial,11,Tues,NO2,0.115428571,32.676186,-115.484144
Imperial,11,Tues,Ozone,0.289226388,32.676186,-115.484144
Imperial,11,Tues,SO2,0.00466087,32.676186,-115.484144
Imperial,11,Wed,CO,0.009528131,32.676186,-115.484144
Imperial,11,Wed,NO2,0.135113537,32.676186,-115.484144
Imperial,11,Wed,Ozone,0.274916388,32.676186,-115.484144
Imperial,11,Wed,SO2,0.0072,32.676186,-115.484144
Imperial,11,Thurs,CO,0.005684161,32.676186,-115.484144
Imperial,11,Thurs,NO2,0.10086413,32.676186,-115.484144
Imperial,11,Thurs,Ozone,0.300793651,32.676186,-115.484144
Imperial,11,Thurs,SO2,0.005942029,32.676186,-115.484144
Imperial,11,Fri,CO,0.00815,32.676186,-115.484144
Imperial,11,Fri,NO2,0.127228261,32.676186,-115.484144
Imperial,11,Fri,Ozone,0.253955136,32.676186,-115.484144
Imperial,11,Fri,SO2,0.006405797,32.676186,-115.484144
Imperial,11,Sat,CO,0.008869344,32.676186,-115.484144
Imperial,11,Sat,NO2,0.119809783,32.676186,-115.484144
Imperial,11,Sat,Ozone,0.254409938,32.676186,-115.484144
Imperial,11,Sat,SO2,0.01057971,32.676186,-115.484144
Imperial,12,Sun,CO,0.009496584,32.676186,-115.484144
Imperial,12,Sun,NO2,0.111592391,32.676186,-115.484144
Imperial,12,Sun,Ozone,0.277244495,32.676186,-115.484144
Imperial,12,Sun,SO2,0.007028986,32.676186,-115.484144
Imperial,12,Mon,CO,0.009942547,32.676186,-115.484144
Imperial,12,Mon,NO2,0.145059783,32.676186,-115.484144
Imperial,12,Mon,Ozone,0.255787691,32.676186,-115.484144
Imperial,12,Mon,SO2,0.006884058,32.676186,-115.484144
Imperial,12,Tues,CO,0.011586267,32.676186,-115.484144
Imperial,12,Tues,NO2,0.158005435,32.676186,-115.484144
Imperial,12,Tues,Ozone,0.237264673,32.676186,-115.484144
Imperial,12,Tues,SO2,0.011275362,32.676186,-115.484144
Imperial,12,Wed,CO,0.007086027,32.676186,-115.484144
Imperial,12,Wed,NO2,0.14047541,32.676186,-115.484144
Imperial,12,Wed,Ozone,0.198870695,32.676186,-115.484144
Imperial,12,Wed,SO2,0.005507246,32.676186,-115.484144
Imperial,12,Thurs,CO,0.010823851,32.676186,-115.484144
Imperial,12,Thurs,NO2,0.161245614,32.676186,-115.484144
Imperial,12,Thurs,Ozone,0.189010989,32.676186,-115.484144
Imperial,12,Thurs,SO2,0.007345029,32.676186,-115.484144
Imperial,12,Fri,CO,0.007614286,32.676186,-115.484144
Imperial,12,Fri,NO2,0.122204348,32.676186,-115.484144
Imperial,12,Fri,Ozone,0.249020545,32.676186,-115.484144
Imperial,12,Fri,SO2,0.00502029,32.676186,-115.484144
Imperial,12,Sat,CO,0.008378634,32.676186,-115.484144
Imperial,12,Sat,NO2,0.101565217,32.676186,-115.484144
Imperial,12,Sat,Ozone,0.321356904,32.676186,-115.484144
Imperial,12,Sat,SO2,0.00582029,32.676186,-115.484144
Los Angeles,1,Sun,CO,0.011304705,34.1365,-117.92391
Los Angeles,1,Sun,NO2,0.137744496,34.1365,-117.92391
Los Angeles,1,Sun,Ozone,0.342446339,34.1365,-117.92391
Los Angeles,1,Sun,SO2,0.004982236,34.06659,-118.22688
Los Angeles,1,Mon,CO,0.012123639,34.1365,-117.92391
Los Angeles,1,Mon,NO2,0.197345248,34.1365,-117.92391
Los Angeles,1,Mon,Ozone,0.258487395,34.1365,-117.92391
Los Angeles,1,Mon,SO2,0.005237736,34.06659,-118.22688
Los Angeles,1,Tues,CO,0.012202077,34.1365,-117.92391
Los Angeles,1,Tues,NO2,0.20741286,34.1365,-117.92391
Los Angeles,1,Tues,Ozone,0.243761815,34.1365,-117.92391
Los Angeles,1,Tues,SO2,0.007726776,34.06659,-118.22688
Los Angeles,1,Wed,CO,0.013498872,34.1365,-117.92391
Los Angeles,1,Wed,NO2,0.222294882,34.1365,-117.92391
Los Angeles,1,Wed,Ozone,0.210285198,34.1365,-117.92391
Los Angeles,1,Wed,SO2,0.006442748,34.06659,-118.22688
Los Angeles,1,Thurs,CO,0.014058023,34.1365,-117.92391
Los Angeles,1,Thurs,NO2,0.226097095,34.1365,-117.92391
Los Angeles,1,Thurs,Ozone,0.250026652,34.1365,-117.92391
Los Angeles,1,Thurs,SO2,0.008046693,34.06659,-118.22688
Los Angeles,1,Fri,CO,0.014687495,34.1365,-117.92391
Los Angeles,1,Fri,NO2,0.220852883,34.1365,-117.92391
Los Angeles,1,Fri,Ozone,0.24454394,34.1365,-117.92391
Los Angeles,1,Fri,SO2,0.007581538,34.06659,-118.22688
Los Angeles,1,Sat,CO,0.013453352,34.1365,-117.92391
Los Angeles,1,Sat,NO2,0.18517411,34.1365,-117.92391
Los Angeles,1,Sat,Ozone,0.246044353,34.1365,-117.92391
Los Angeles,1,Sat,SO2,0.005761905,34.06659,-118.22688
Los Angeles,2,Sun,CO,0.014477033,34.1365,-117.92391
Los Angeles,2,Sun,NO2,0.189811811,34.1365,-117.92391
Los Angeles,2,Sun,Ozone,0.419894829,34.1365,-117.92391
Los Angeles,2,Sun,SO2,0.008446061,34.06659,-118.22688
Los Angeles,2,Mon,CO,0.013170254,34.1365,-117.92391
Los Angeles,2,Mon,NO2,0.202862996,34.1365,-117.92391
Los Angeles,2,Mon,Ozone,0.394513965,34.1365,-117.92391
Los Angeles,2,Mon,SO2,0.009645128,34.06659,-118.22688
Los Angeles,2,Tues,CO,0.013369763,34.1365,-117.92391
Los Angeles,2,Tues,NO2,0.248995816,34.1365,-117.92391
Los Angeles,2,Tues,Ozone,0.333135856,34.1365,-117.92391
Los Angeles,2,Tues,SO2,0.008416357,34.06659,-118.22688
Los Angeles,2,Wed,CO,0.012767702,34.1365,-117.92391
Los Angeles,2,Wed,NO2,0.232096541,34.1365,-117.92391
Los Angeles,2,Wed,Ozone,0.333976489,34.1365,-117.92391
Los Angeles,2,Wed,SO2,0.008513995,34.06659,-118.22688
Los Angeles,2,Thurs,CO,0.013731049,34.1365,-117.92391
Los Angeles,2,Thurs,NO2,0.244875099,34.1365,-117.92391
Los Angeles,2,Thurs,Ozone,0.333111167,34.1365,-117.92391
Los Angeles,2,Thurs,SO2,0.009048689,34.06659,-118.22688
Los Angeles,2,Fri,CO,0.016562422,34.1365,-117.92391
Los Angeles,2,Fri,NO2,0.265276358,34.1365,-117.92391
Los Angeles,2,Fri,Ozone,0.326028623,34.1365,-117.92391
Los Angeles,2,Fri,SO2,0.010622871,34.06659,-118.22688
Los Angeles,2,Sat,CO,0.01476149,34.1365,-117.92391
Los Angeles,2,Sat,NO2,0.214768562,34.1365,-117.92391
Los Angeles,2,Sat,Ozone,0.388471178,34.1365,-117.92391
Los Angeles,2,Sat,SO2,0.007484185,34.06659,-118.22688
Los Angeles,3,Sun,CO,0.00777869,34.1365,-117.92391
Los Angeles,3,Sun,NO2,0.074128185,34.1365,-117.92391
Los Angeles,3,Sun,Ozone,0.525477006,34.1365,-117.92391
Los Angeles,3,Sun,SO2,0.004707246,34.06659,-118.22688
Los Angeles,3,Mon,CO,0.007059705,34.1365,-117.92391
Los Angeles,3,Mon,NO2,0.095321802,34.1365,-117.92391
Los Angeles,3,Mon,Ozone,0.455631986,34.1365,-117.92391
Los Angeles,3,Mon,SO2,0.004626437,34.06659,-118.22688
Los Angeles,3,Tues,CO,0.010210818,34.1365,-117.92391
Los Angeles,3,Tues,NO2,0.160016097,34.1365,-117.92391
Los Angeles,3,Tues,Ozone,0.423303896,34.1365,-117.92391
Los Angeles,3,Tues,SO2,0.006596923,34.06659,-118.22688
Los Angeles,3,Wed,CO,0.011889424,34.1365,-117.92391
Los Angeles,3,Wed,NO2,0.191444371,34.1365,-117.92391
Los Angeles,3,Wed,Ozone,0.389548052,34.1365,-117.92391
Los Angeles,3,Wed,SO2,0.007859438,34.06659,-118.22688
Los Angeles,3,Thurs,CO,0.012371897,34.1365,-117.92391
Los Angeles,3,Thurs,NO2,0.196429313,34.1365,-117.92391
Los Angeles,3,Thurs,Ozone,0.38669248,34.1365,-117.92391
Los Angeles,3,Thurs,SO2,0.008952381,34.06659,-118.22688
Los Angeles,3,Fri,CO,0.010336339,34.1365,-117.92391
Los Angeles,3,Fri,NO2,0.15187055,34.1365,-117.92391
Los Angeles,3,Fri,Ozone,0.423347082,34.1365,-117.92391
Los Angeles,3,Fri,SO2,0.005812734,34.06659,-118.22688
Los Angeles,3,Sat,CO,0.008761029,34.1365,-117.92391
Los Angeles,3,Sat,NO2,0.104783161,34.1365,-117.92391
Los Angeles,3,Sat,Ozone,0.464869798,34.1365,-117.92391
Los Angeles,3,Sat,SO2,0.004170543,34.06659,-118.22688
Los Angeles,4,Sun,CO,0.008973002,34.1365,-117.92391
Los Angeles,4,Sun,NO2,0.100684713,34.1365,-117.92391
Los Angeles,4,Sun,Ozone,0.51952138,34.1365,-117.92391
Los Angeles,4,Sun,SO2,0.00503163,34.06659,-118.22688
Los Angeles,4,Mon,CO,0.009155854,34.1365,-117.92391
Los Angeles,4,Mon,NO2,0.141563505,34.1365,-117.92391
Los Angeles,4,Mon,Ozone,0.515898815,34.1365,-117.92391
Los Angeles,4,Mon,SO2,0.006241758,34.06659,-118.22688
Los Angeles,4,Tues,CO,0.010352865,34.1365,-117.92391
Los Angeles,4,Tues,NO2,0.171463149,34.1365,-117.92391
Los Angeles,4,Tues,Ozone,0.52161039,34.1365,-117.92391
Los Angeles,4,Tues,SO2,0.007932026,34.06659,-118.22688
Los Angeles,4,Wed,CO,0.009580704,34.1365,-117.92391
Los Angeles,4,Wed,NO2,0.152322738,34.1365,-117.92391
Los Angeles,4,Wed,Ozone,0.492339727,34.1365,-117.92391
Los Angeles,4,Wed,SO2,0.0064375,34.06659,-118.22688
Los Angeles,4,Thurs,CO,0.00865924,34.1365,-117.92391
Los Angeles,4,Thurs,NO2,0.141652139,34.1365,-117.92391
Los Angeles,4,Thurs,Ozone,0.452821024,34.1365,-117.92391
Los Angeles,4,Thurs,SO2,0.006482759,34.06659,-118.22688
Los Angeles,4,Fri,CO,0.007785935,34.1365,-117.92391
Los Angeles,4,Fri,NO2,0.109653074,34.1365,-117.92391
Los Angeles,4,Fri,Ozone,0.467566763,34.1365,-117.92391
Los Angeles,4,Fri,SO2,0.00397936,34.06659,-118.22688
Los Angeles,4,Sat,CO,0.008477202,34.1365,-117.92391
Los Angeles,4,Sat,NO2,0.104646184,34.1365,-117.92391
Los Angeles,4,Sat,Ozone,0.511420668,34.1365,-117.92391
Los Angeles,4,Sat,SO2,0.005345566,34.06659,-118.22688
Los Angeles,5,Sun,CO,0.005593719,34.1365,-117.92391
Los Angeles,5,Sun,NO2,0.055793983,34.1365,-117.92391
Los Angeles,5,Sun,Ozone,0.505468827,34.1365,-117.92391
Los Angeles,5,Sun,SO2,0.004269151,34.06659,-118.22688
Los Angeles,5,Mon,CO,0.006291209,34.1365,-117.92391
Los Angeles,5,Mon,NO2,0.088644693,34.1365,-117.92391
Los Angeles,5,Mon,Ozone,0.481011658,34.1365,-117.92391
Los Angeles,5,Mon,SO2,0.004761905,34.06659,-118.22688
Los Angeles,5,Tues,CO,0.006656286,34.1365,-117.92391
Los Angeles,5,Tues,NO2,0.104760631,34.1365,-117.92391
Los Angeles,5,Tues,Ozone,0.490493582,34.1365,-117.92391
Los Angeles,5,Tues,SO2,0.005329268,34.06659,-118.22688
Los Angeles,5,Wed,CO,0.006281689,34.1365,-117.92391
Los Angeles,5,Wed,NO2,0.102136438,34.1365,-117.92391
Los Angeles,5,Wed,Ozone,0.47626687,34.1365,-117.92391
Los Angeles,5,Wed,SO2,0.003836066,34.06659,-118.22688
Los Angeles,5,Thurs,CO,0.006273131,34.1365,-117.92391
Los Angeles,5,Thurs,NO2,0.098065657,34.1365,-117.92391
Los Angeles,5,Thurs,Ozone,0.484888155,34.1365,-117.92391
Los Angeles,5,Thurs,SO2,0.004855556,34.06659,-118.22688
Los Angeles,5,Fri,CO,0.006272661,34.1365,-117.92391
Los Angeles,5,Fri,NO2,0.093852542,34.1365,-117.92391
Los Angeles,5,Fri,Ozone,0.501988349,34.1365,-117.92391
Los Angeles,5,Fri,SO2,0.005433071,34.06659,-118.22688
Los Angeles,5,Sat,CO,0.005628891,34.1365,-117.92391
Los Angeles,5,Sat,NO2,0.062484219,34.1365,-117.92391
Los Angeles,5,Sat,Ozone,0.512170686,34.1365,-117.92391
Los Angeles,5,Sat,SO2,0.004370089,34.06659,-118.22688
Los Angeles,6,Sun,CO,0.006976638,34.1365,-117.92391
Los Angeles,6,Sun,NO2,0.082621942,34.1365,-117.92391
Los Angeles,6,Sun,Ozone,0.581786019,34.1365,-117.92391
Los Angeles,6,Sun,SO2,0.00697619,34.06659,-118.22688
Los Angeles,6,Mon,CO,0.007640113,34.1365,-117.92391
Los Angeles,6,Mon,NO2,0.129295238,34.1365,-117.92391
Los Angeles,6,Mon,Ozone,0.531369661,34.1365,-117.92391
Los Angeles,6,Mon,SO2,0.010880952,34.06659,-118.22688
Los Angeles,6,Tues,CO,0.007114452,34.1365,-117.92391
Los Angeles,6,Tues,NO2,0.113568465,34.1365,-117.92391
Los Angeles,6,Tues,Ozone,0.508019598,34.1365,-117.92391
Los Angeles,6,Tues,SO2,0.007684848,34.06659,-118.22688
Los Angeles,6,Wed,CO,0.007137318,34.1365,-117.92391
Los Angeles,6,Wed,NO2,0.113256713,34.1365,-117.92391
Los Angeles,6,Wed,Ozone,0.550499042,34.1365,-117.92391
Los Angeles,6,Wed,SO2,0.00756196,34.06659,-118.22688
Los Angeles,6,Thurs,CO,0.007844848,34.1365,-117.92391
Los Angeles,6,Thurs,NO2,0.119731162,34.1365,-117.92391
Los Angeles,6,Thurs,Ozone,0.560600672,34.1365,-117.92391
Los Angeles,6,Thurs,SO2,0.006747826,34.06659,-118.22688
Los Angeles,6,Fri,CO,0.009480964,34.1365,-117.92391
Los Angeles,6,Fri,NO2,0.135354916,34.1365,-117.92391
Los Angeles,6,Fri,Ozone,0.582550667,34.1365,-117.92391
Los Angeles,6,Fri,SO2,0.010695238,34.06659,-118.22688
Los Angeles,6,Sat,CO,0.008349515,34.1365,-117.92391
Los Angeles,6,Sat,NO2,0.101947284,34.1365,-117.92391
Los Angeles,6,Sat,Ozone,0.574836963,34.1365,-117.92391
Los Angeles,6,Sat,SO2,0.007542857,34.06659,-118.22688
Los Angeles,7,Sun,CO,0.005908354,34.1365,-117.92391
Los Angeles,7,Sun,NO2,0.067339975,34.1365,-117.92391
Los Angeles,7,Sun,Ozone,0.505802969,34.1365,-117.92391
Los Angeles,7,Sun,SO2,0.006446377,34.06659,-118.22688
Los Angeles,7,Mon,CO,0.005947754,34.1365,-117.92391
Los Angeles,7,Mon,NO2,0.088059937,34.1365,-117.92391
Los Angeles,7,Mon,Ozone,0.515078687,34.1365,-117.92391
Los Angeles,7,Mon,SO2,0.00859854,34.06659,-118.22688
Los Angeles,7,Tues,CO,0.006295132,34.1365,-117.92391
Los Angeles,7,Tues,NO2,0.107088942,34.1365,-117.92391
Los Angeles,7,Tues,Ozone,0.551568845,34.1365,-117.92391
Los Angeles,7,Tues,SO2,0.007636364,34.06659,-118.22688
Los Angeles,7,Wed,CO,0.006965668,34.1365,-117.92391
Los Angeles,7,Wed,NO2,0.128635857,34.1365,-117.92391
Los Angeles,7,Wed,Ozone,0.527951927,34.1365,-117.92391
Los Angeles,7,Wed,SO2,0.009777778,34.06659,-118.22688
Los Angeles,7,Thurs,CO,0.007326989,34.1365,-117.92391
Los Angeles,7,Thurs,NO2,0.139171157,34.1365,-117.92391
Los Angeles,7,Thurs,Ozone,0.529109332,34.1365,-117.92391
Los Angeles,7,Thurs,SO2,0.011723457,34.06659,-118.22688
Los Angeles,7,Fri,CO,0.007389122,34.1365,-117.92391
Los Angeles,7,Fri,NO2,0.128508238,34.1365,-117.92391
Los Angeles,7,Fri,Ozone,0.547742,34.1365,-117.92391
Los Angeles,7,Fri,SO2,0.01141349,34.06659,-118.22688
Los Angeles,7,Sat,CO,0.006822897,34.1365,-117.92391
Los Angeles,7,Sat,NO2,0.093570891,34.1365,-117.92391
Los Angeles,7,Sat,Ozone,0.546140317,34.1365,-117.92391
Los Angeles,7,Sat,SO2,0.007937804,34.06659,-118.22688
Los Angeles,8,Sun,CO,0.007365687,34.1365,-117.92391
Los Angeles,8,Sun,NO2,0.095704114,34.1365,-117.92391
Los Angeles,8,Sun,Ozone,0.526460357,34.1365,-117.92391
Los Angeles,8,Sun,SO2,0.008157761,34.06659,-118.22688
Los Angeles,8,Mon,CO,0.007959287,34.1365,-117.92391
Los Angeles,8,Mon,NO2,0.133490817,34.1365,-117.92391
Los Angeles,8,Mon,Ozone,0.487355212,34.1365,-117.92391
Los Angeles,8,Mon,SO2,0.008726522,34.06659,-118.22688
Los Angeles,8,Tues,CO,0.007835049,34.1365,-117.92391
Los Angeles,8,Tues,NO2,0.140860208,34.1365,-117.92391
Los Angeles,8,Tues,Ozone,0.501591723,34.1365,-117.92391
Los Angeles,8,Tues,SO2,0.008139241,34.06659,-118.22688
Los Angeles,8,Wed,CO,0.008082915,34.1365,-117.92391
Los Angeles,8,Wed,NO2,0.148010947,34.1365,-117.92391
Los Angeles,8,Wed,Ozone,0.479195753,34.1365,-117.92391
Los Angeles,8,Wed,SO2,0.009411765,34.06659,-118.22688
Los Angeles,8,Thurs,CO,0.007183777,34.1365,-117.92391
Los Angeles,8,Thurs,NO2,0.126678485,34.1365,-117.92391
Los Angeles,8,Thurs,Ozone,0.481084084,34.1365,-117.92391
Los Angeles,8,Thurs,SO2,0.008828125,34.06659,-118.22688
Los Angeles,8,Fri,CO,0.006412327,34.1365,-117.92391
Los Angeles,8,Fri,NO2,0.107363636,34.1365,-117.92391
Los Angeles,8,Fri,Ozone,0.488886157,34.1365,-117.92391
Los Angeles,8,Fri,SO2,0.005909209,34.06659,-118.22688
Los Angeles,8,Sat,CO,0.006474756,34.1365,-117.92391
Los Angeles,8,Sat,NO2,0.092606918,34.1365,-117.92391
Los Angeles,8,Sat,Ozone,0.509924937,34.1365,-117.92391
Los Angeles,8,Sat,SO2,0.006202899,34.06659,-118.22688
Los Angeles,9,Sun,CO,0.008678237,34.1365,-117.92391
Los Angeles,9,Sun,NO2,0.117832948,34.1365,-117.92391
Los Angeles,9,Sun,Ozone,0.495722557,34.1365,-117.92391
Los Angeles,9,Sun,SO2,0.009962963,34.06659,-118.22688
Los Angeles,9,Mon,CO,0.008546899,34.1365,-117.92391
Los Angeles,9,Mon,NO2,0.144877395,34.1365,-117.92391
Los Angeles,9,Mon,Ozone,0.425683513,34.1365,-117.92391
Los Angeles,9,Mon,SO2,0.009351852,34.06659,-118.22688
Los Angeles,9,Tues,CO,0.00823814,34.1365,-117.92391
Los Angeles,9,Tues,NO2,0.152029342,34.1365,-117.92391
Los Angeles,9,Tues,Ozone,0.393383719,34.1365,-117.92391
Los Angeles,9,Tues,SO2,0.009001186,34.06659,-118.22688
Los Angeles,9,Wed,CO,0.008531256,34.1365,-117.92391
Los Angeles,9,Wed,NO2,0.14701676,34.1365,-117.92391
Los Angeles,9,Wed,Ozone,0.423438685,34.1365,-117.92391
Los Angeles,9,Wed,SO2,0.007547619,34.06659,-118.22688
Los Angeles,9,Thurs,CO,0.008349597,34.1365,-117.92391
Los Angeles,9,Thurs,NO2,0.139687462,34.1365,-117.92391
Los Angeles,9,Thurs,Ozone,0.440179754,34.1365,-117.92391
Los Angeles,9,Thurs,SO2,0.008450652,34.06659,-118.22688
Los Angeles,9,Fri,CO,0.008721928,34.1365,-117.92391
Los Angeles,9,Fri,NO2,0.149274843,34.1365,-117.92391
Los Angeles,9,Fri,Ozone,0.444028262,34.1365,-117.92391
Los Angeles,9,Fri,SO2,0.008959396,34.06659,-118.22688
Los Angeles,9,Sat,CO,0.009467471,34.1365,-117.92391
Los Angeles,9,Sat,NO2,0.137636713,34.1365,-117.92391
Los Angeles,9,Sat,Ozone,0.481260365,34.1365,-117.92391
Los Angeles,9,Sat,SO2,0.008865741,34.06659,-118.22688
Los Angeles,10,Sun,CO,0.008926328,34.1365,-117.92391
Los Angeles,10,Sun,NO2,0.113707077,34.1365,-117.92391
Los Angeles,10,Sun,Ozone,0.352980877,34.1365,-117.92391
Los Angeles,10,Sun,SO2,0.006044444,34.06659,-118.22688
Los Angeles,10,Mon,CO,0.008814621,34.1365,-117.92391
Los Angeles,10,Mon,NO2,0.140577806,34.1365,-117.92391
Los Angeles,10,Mon,Ozone,0.312829357,34.1365,-117.92391
Los Angeles,10,Mon,SO2,0.00582963,34.06659,-118.22688
Los Angeles,10,Tues,CO,0.009813101,34.1365,-117.92391
Los Angeles,10,Tues,NO2,0.157493681,34.1365,-117.92391
Los Angeles,10,Tues,Ozone,0.315643398,34.1365,-117.92391
Los Angeles,10,Tues,SO2,0.006647754,34.06659,-118.22688
Los Angeles,10,Wed,CO,0.011477691,34.1365,-117.92391
Los Angeles,10,Wed,NO2,0.187952566,34.1365,-117.92391
Los Angeles,10,Wed,Ozone,0.34325856,34.1365,-117.92391
Los Angeles,10,Wed,SO2,0.007663158,34.06659,-118.22688
Los Angeles,10,Thurs,CO,0.013845016,34.1365,-117.92391
Los Angeles,10,Thurs,NO2,0.239685402,34.1365,-117.92391
Los Angeles,10,Thurs,Ozone,0.339267946,34.1365,-117.92391
Los Angeles,10,Thurs,SO2,0.011338095,34.06659,-118.22688
Los Angeles,10,Fri,CO,0.012655801,34.1365,-117.92391
Los Angeles,10,Fri,NO2,0.220630116,34.1365,-117.92391
Los Angeles,10,Fri,Ozone,0.330263158,34.1365,-117.92391
Los Angeles,10,Fri,SO2,0.011059649,34.06659,-118.22688
Los Angeles,10,Sat,CO,0.01171322,34.1365,-117.92391
Los Angeles,10,Sat,NO2,0.16553146,34.1365,-117.92391
Los Angeles,10,Sat,Ozone,0.344540015,34.1365,-117.92391
Los Angeles,10,Sat,SO2,0.009050279,34.06659,-118.22688
Los Angeles,11,Sun,CO,0.013057763,34.1365,-117.92391
Los Angeles,11,Sun,NO2,0.162375749,34.1365,-117.92391
Los Angeles,11,Sun,Ozone,0.34766528,34.1365,-117.92391
