County,Hour,Weekend_day,Pollutant,Sample,Latitude,Longitude
Orange,16,weekend,Ozone,0.632874355,33.83062,-117.93845
Orange,16,weekend,SO2,0.000977778,33.67464,-117.92568
Orange,17,weekday,CO,0.010941533,33.83062,-117.93845
Orange,17,weekday,NO2,0.16582652,33.83062,-117.93845
Orange,17,weekday,Ozone,0.517735901,33.83062,-117.93845
Orange,17,weekday,SO2,0.00120882,33.67464,-117.92568
Orange,17,weekend,CO,0.009807853,33.83062,-117.93845
Orange,17,weekend,NO2,0.119943627,33.83062,-117.93845
Orange,17,weekend,Ozone,0.563786575,33.83062,-117.93845
Orange,17,weekend,SO2,0.000812698,33.67464,-117.92568
Orange,18,weekday,CO,0.011645598,33.83062,-117.93845
Orange,18,weekday,NO2,0.185247269,33.83062,-117.93845
Orange,18,weekday,Ozone,0.437971014,33.83062,-117.93845
Orange,18,weekday,SO2,0.000926641,33.67464,-117.92568
Orange,18,weekend,CO,0.010842634,33.83062,-117.93845
Orange,18,weekend,NO2,0.143401961,33.83062,-117.93845
Orange,18,weekend,Ozone,0.47383821,33.83062,-117.93845
Orange,18,weekend,SO2,0.001244444,33.67464,-117.92568
Orange,19,weekday,CO,0.012556214,33.83062,-117.93845
Orange,19,weekday,NO2,0.197948361,33.83062,-117.93845
Orange,19,weekday,Ozone,0.37300207,33.83062,-117.93845
Orange,19,weekday,SO2,0.00074359,33.67464,-117.92568
Orange,19,weekend,CO,0.011623884,33.83062,-117.93845
Orange,19,weekend,NO2,0.155933824,33.83062,-117.93845
Orange,19,weekend,Ozone,0.410051635,33.83062,-117.93845
Orange,19,weekend,SO2,0.000469841,33.67464,-117.92568
Orange,20,weekday,CO,0.013483473,33.83062,-117.93845
Orange,20,weekday,NO2,0.205686879,33.83062,-117.93845
Orange,20,weekday,Ozone,0.329704338,33.83062,-117.93845
Orange,20,weekday,SO2,0.001178893,33.67464,-117.92568
Orange,20,weekend,CO,0.012451362,33.83062,-117.93845
Orange,20,weekend,NO2,0.165948529,33.83062,-117.93845
Orange,20,weekend,Ozone,0.36172117,33.83062,-117.93845
Orange,20,weekend,SO2,0.000990476,33.67464,-117.92568
Orange,21,weekday,CO,0.014068006,33.83062,-117.93845
Orange,21,weekday,NO2,0.204838133,33.83062,-117.93845
Orange,21,weekday,Ozone,0.302456867,33.83062,-117.93845
Orange,21,weekday,SO2,0.000969231,33.67464,-117.92568
Orange,21,weekend,CO,0.01313058,33.83062,-117.93845
Orange,21,weekend,NO2,0.169522059,33.83062,-117.93845
Orange,21,weekend,Ozone,0.326092943,33.83062,-117.93845
Orange,21,weekend,SO2,0.000584127,33.67464,-117.92568
Orange,22,weekday,CO,0.013808022,33.83062,-117.93845
Orange,22,weekday,NO2,0.189667329,33.83062,-117.93845
Orange,22,weekday,Ozone,0.287814313,33.83062,-117.93845
Orange,22,weekday,SO2,0.001039897,33.67464,-117.92568
Orange,22,weekend,CO,0.013254438,33.83062,-117.93845
Orange,22,weekend,NO2,0.160867322,33.83062,-117.93845
Orange,22,weekend,Ozone,0.305129088,33.83062,-117.93845
Orange,22,weekend,SO2,0.000533333,33.67464,-117.92568
Orange,23,weekday,CO,0.013169568,33.83062,-117.93845
Orange,23,weekday,NO2,0.183317597,33.83062,-117.93845
Orange,23,weekday,Ozone,0.282064651,33.83062,-117.93845
Orange,23,weekday,SO2,0.00103155,33.67464,-117.92568
Orange,23,weekend,CO,0.012659794,33.83062,-117.93845
Orange,23,weekend,NO2,0.153125654,33.83062,-117.93845
Orange,23,weekend,Ozone,0.29702534,33.83062,-117.93845
Orange,23,weekend,SO2,0.000805281,33.67464,-117.92568
Riverside,0,weekday,CO,0.008204641,33.85275,-116.54101
Riverside,0,weekday,NO2,0.106181661,33.447867,-117.088649
Riverside,0,weekday,Ozone,0.399119497,33.7411,-115.8206
Riverside,0,weekday,SO2,0.002041667,33.99958,-117.41601
Riverside,0,weekend,CO,0.010780974,33.85275,-116.54101
Riverside,0,weekend,NO2,0.107885057,33.447867,-117.088649
Riverside,0,weekend,Ozone,0.402315076,33.7411,-115.8206
Riverside,0,weekend,SO2,0.002745875,33.99958,-117.41601
Riverside,1,weekday,CO,0.007316869,33.85275,-116.54101
Riverside,1,weekday,NO2,0.113139814,33.447867,-117.088649
Riverside,1,weekday,Ozone,0.373954014,33.7411,-115.8206
Riverside,1,weekday,SO2,0.002023529,33.99958,-117.41601
Riverside,1,weekend,CO,0.00964113,33.85275,-116.54101
Riverside,1,weekend,NO2,0.111673841,33.92086,-116.85841
Riverside,1,weekend,Ozone,0.380006307,33.7411,-115.8206
Riverside,1,weekend,SO2,0.002545455,33.99958,-117.41601
Riverside,2,weekday,CO,0.007072576,33.85275,-116.54101
Riverside,2,weekday,NO2,0.101834682,33.447867,-117.088649
Riverside,2,weekday,Ozone,0.364723032,33.7411,-115.8206
Riverside,2,weekday,SO2,0.002553411,33.99958,-117.41601
Riverside,2,weekend,CO,0.009389845,33.85275,-116.54101
Riverside,2,weekend,NO2,0.101974281,33.447867,-117.088649
Riverside,2,weekend,Ozone,0.377936994,33.7411,-115.8206
Riverside,2,weekend,SO2,0.002838284,33.99958,-117.41601
Riverside,3,weekday,CO,0.008276918,33.85275,-116.54101
Riverside,3,weekday,NO2,0.108765911,33.447867,-117.088649
Riverside,3,weekday,Ozone,0.345602318,33.7411,-115.8206
Riverside,3,weekday,SO2,0.004561941,33.99958,-117.41601
Riverside,3,weekend,CO,0.010039286,33.85275,-116.54101
Riverside,3,weekend,NO2,0.106316726,33.447867,-117.088649
Riverside,3,weekend,Ozone,0.352291764,33.7411,-115.8206
Riverside,3,weekend,SO2,0.004699029,33.99958,-117.41601
Riverside,4,weekday,CO,0.010577765,33.85275,-116.54101
Riverside,4,weekday,NO2,0.096366559,33.447867,-117.088649
Riverside,4,weekday,Ozone,0.362647374,33.7411,-115.8206
Riverside,4,weekday,SO2,0.003886305,33.99958,-117.41601
Riverside,4,weekend,CO,0.011956625,33.85275,-116.54101
Riverside,4,weekend,NO2,0.090147849,33.447867,-117.088649
Riverside,4,weekend,Ozone,0.377048536,33.7411,-115.8206
Riverside,4,weekend,SO2,0.003432343,33.99958,-117.41601
Riverside,5,weekday,CO,0.011031487,33.85275,-116.54101
Riverside,5,weekday,NO2,0.128378021,33.447867,-117.088649
Riverside,5,weekday,Ozone,0.312193997,33.7411,-115.8206
Riverside,5,weekday,SO2,0.005931034,33.99958,-117.41601
Riverside,5,weekend,CO,0.010564055,33.85275,-116.54101
Riverside,5,weekend,NO2,0.106234104,33.447867,-117.088649
Riverside,5,weekend,Ozone,0.337102882,33.7411,-115.8206
Riverside,5,weekend,SO2,0.005166667,33.99958,-117.41601
Riverside,6,weekday,CO,0.011338445,33.85275,-116.54101
Riverside,6,weekday,NO2,0.13234715,33.447867,-117.088649
Riverside,6,weekday,Ozone,0.325704211,33.7411,-115.8206
Riverside,6,weekday,SO2,0.005405685,33.99958,-117.41601
Riverside,6,weekend,CO,0.010338362,33.85275,-116.54101
Riverside,6,weekend,NO2,0.10465562,33.447867,-117.088649
Riverside,6,weekend,Ozone,0.353352985,33.7411,-115.8206
Riverside,6,weekend,SO2,0.004522876,33.99958,-117.41601
Riverside,7,weekday,CO,0.011046792,33.85275,-116.54101
Riverside,7,weekday,NO2,0.125546087,33.447867,-117.088649
Riverside,7,weekday,Ozone,0.377006883,33.7411,-115.8206
Riverside,7,weekday,SO2,0.006037037,33.99958,-117.41601
Riverside,7,weekend,CO,0.009439851,33.85275,-116.54101
Riverside,7,weekend,NO2,0.096656609,33.447867,-117.088649
Riverside,7,weekend,Ozone,0.405176595,33.7411,-115.8206
Riverside,7,weekend,SO2,0.004745098,33.99958,-117.41601
Riverside,8,weekday,CO,0.00905132,33.85275,-116.54101
Riverside,8,weekday,NO2,0.106914894,33.447867,-117.088649
Riverside,8,weekday,Ozone,0.455304229,33.7411,-115.8206
Riverside,8,weekday,SO2,0.004988048,33.99958,-117.41601
Riverside,8,weekend,CO,0.00778852,33.85275,-116.54101
Riverside,8,weekend,NO2,0.083301724,33.447867,-117.088649
Riverside,8,weekend,Ozone,0.481599494,33.7411,-115.8206
Riverside,8,weekend,SO2,0.003923077,33.99958,-117.41601
Riverside,9,weekday,CO,0.006728959,33.85275,-116.54101
Riverside,9,weekday,NO2,0.08182736,33.447867,-117.088649
Riverside,9,weekday,Ozone,0.543262228,33.7411,-115.8206
Riverside,9,weekday,SO2,0.00351166,33.99958,-117.41601
Riverside,9,weekend,CO,0.006354442,33.85275,-116.54101
Riverside,9,weekend,NO2,0.065677698,33.447867,-117.088649
Riverside,9,weekend,Ozone,0.56286559,33.7411,-115.8206
Riverside,9,weekend,SO2,0.002987179,33.99958,-117.41601
Riverside,10,weekday,CO,0.005431418,33.85275,-116.54101
Riverside,10,weekday,NO2,0.061257613,33.447867,-117.088649
Riverside,10,weekday,Ozone,0.619232604,33.7411,-115.8206
Riverside,10,weekday,SO2,0.002677778,33.99958,-117.41601
Riverside,10,weekend,CO,0.005271329,33.85275,-116.54101
Riverside,10,weekend,NO2,0.049230548,33.447867,-117.088649
Riverside,10,weekend,Ozone,0.629015216,33.7411,-115.8206
Riverside,10,weekend,SO2,0.002461538,33.99958,-117.41601
Riverside,11,weekday,CO,0.004590329,33.85275,-116.54101
Riverside,11,weekday,NO2,0.048302864,33.447867,-117.088649
Riverside,11,weekday,Ozone,0.673775017,33.7411,-115.8206
Riverside,11,weekday,SO2,0.002242424,33.99958,-117.41601
Riverside,11,weekend,CO,0.004686445,33.85275,-116.54101
Riverside,11,weekend,NO2,0.03958466,33.447867,-117.088649
Riverside,11,weekend,Ozone,0.675323718,33.7411,-115.8206
Riverside,11,weekend,SO2,0.002291262,33.99958,-117.41601
Riverside,12,weekday,CO,0.00434283,33.85275,-116.54101
Riverside,12,weekday,NO2,0.04241373,33.447867,-117.088649
Riverside,12,weekday,Ozone,0.71166251,33.7411,-115.8206
Riverside,12,weekday,SO2,0.002450742,33.99958,-117.41601
Riverside,12,weekend,CO,0.004262778,33.85275,-116.54101
Riverside,12,weekend,NO2,0.03324058,33.447867,-117.088649
Riverside,12,weekend,Ozone,0.704691928,33.7411,-115.8206
Riverside,12,weekend,SO2,0.002039216,33.99958,-117.41601
Riverside,13,weekday,CO,0.004281123,33.85275,-116.54101
Riverside,13,weekday,NO2,0.040693742,33.447867,-117.088649
Riverside,13,weekday,Ozone,0.735294621,33.7411,-115.8206
Riverside,13,weekday,SO2,0.002111565,33.99958,-117.41601
Riverside,13,weekend,CO,0.004180686,33.85275,-116.54101
Riverside,13,weekend,NO2,0.030637807,33.447867,-117.088649
Riverside,13,weekend,Ozone,0.724528697,33.7411,-115.8206
Riverside,13,weekend,SO2,0.001940594,33.99958,-117.41601
Riverside,14,weekday,CO,0.004211343,33.85275,-116.54101
Riverside,14,weekday,NO2,0.041872846,33.447867,-117.088649
Riverside,14,weekday,Ozone,0.74889372,33.7411,-115.8206
Riverside,14,weekday,SO2,0.002247619,33.99958,-117.41601
Riverside,14,weekend,CO,0.004265601,33.85275,-116.54101
Riverside,14,weekend,NO2,0.029848138,33.447867,-117.088649
Riverside,14,weekend,Ozone,0.731208791,33.7411,-115.8206
Riverside,14,weekend,SO2,0.002066667,33.99958,-117.41601
Riverside,15,weekday,CO,0.00424232,33.85275,-116.54101
Riverside,15,weekday,NO2,0.046786924,33.447867,-117.088649
Riverside,15,weekday,Ozone,0.745816447,33.7411,-115.8206
Riverside,15,weekday,SO2,0.002314667,33.99958,-117.41601
Riverside,15,weekend,CO,0.004360573,33.85275,-116.54101
Riverside,15,weekend,NO2,0.031453505,33.447867,-117.088649
Riverside,15,weekend,Ozone,0.731229723,33.7411,-115.8206
Riverside,15,weekend,SO2,0.002143791,33.99958,-117.41601
Riverside,16,weekday,CO,0.004668254,33.85275,-116.54101
Riverside,16,weekday,NO2,0.058981672,33.447867,-117.088649
Riverside,16,weekday,Ozone,0.718758129,33.7411,-115.8206
Riverside,16,weekday,SO2,0.002598693,33.99958,-117.41601
Riverside,16,weekend,CO,0.004600327,33.85275,-116.54101
Riverside,16,weekend,NO2,0.040008547,33.447867,-117.088649
Riverside,16,weekend,Ozone,0.708251412,33.7411,-115.8206
Riverside,16,weekend,SO2,0.002613861,33.99958,-117.41601
Riverside,17,weekday,CO,0.005313749,33.85275,-116.54101
Riverside,17,weekday,NO2,0.075280091,33.447867,-117.088649
Riverside,17,weekday,Ozone,0.66432969,33.7411,-115.8206
Riverside,17,weekday,SO2,0.002773333,33.99958,-117.41601
Riverside,17,weekend,CO,0.005177741,33.85275,-116.54101
Riverside,17,weekend,NO2,0.052540541,33.447867,-117.088649
Riverside,17,weekend,Ozone,0.662242659,33.7411,-115.8206
Riverside,17,weekend,SO2,0.002501718,33.99958,-117.41601
Riverside,18,weekday,CO,0.005859974,33.85275,-116.54101
Riverside,18,weekday,NO2,0.086688889,33.447867,-117.088649
Riverside,18,weekday,Ozone,0.601933783,33.7411,-115.8206
Riverside,18,weekday,SO2,0.002765625,33.99958,-117.41601
Riverside,18,weekend,CO,0.005757783,33.85275,-116.54101
Riverside,18,weekend,NO2,0.065159772,33.447867,-117.088649
Riverside,18,weekend,Ozone,0.60411303,33.7411,-115.8206
Riverside,18,weekend,SO2,0.00249505,33.99958,-117.41601
Riverside,19,weekday,CO,0.006327379,33.85275,-116.54101
Riverside,19,weekday,NO2,0.094703535,33.447867,-117.088649
Riverside,19,weekday,Ozone,0.543510108,33.7411,-115.8206
Riverside,19,weekday,SO2,0.002645752,33.99958,-117.41601
Riverside,19,weekend,CO,0.0062082,33.85275,-116.54101
Riverside,19,weekend,NO2,0.073142045,33.447867,-117.088649
Riverside,19,weekend,Ozone,0.549796217,33.7411,-115.8206
Riverside,19,weekend,SO2,0.002429043,33.99958,-117.41601
Riverside,20,weekday,CO,0.007095991,33.85275,-116.54101
Riverside,20,weekday,NO2,0.104274175,33.447867,-117.088649
Riverside,20,weekday,Ozone,0.497527714,33.7411,-115.8206
Riverside,20,weekday,SO2,0.002911458,33.99958,-117.41601
Riverside,20,weekend,CO,0.007140417,33.85275,-116.54101
Riverside,20,weekend,NO2,0.082908962,33.447867,-117.088649
Riverside,20,weekend,Ozone,0.506541958,33.7411,-115.8206
Riverside,20,weekend,SO2,0.002522876,33.99958,-117.41601
Riverside,21,weekday,CO,0.007759339,33.85275,-116.54101
Riverside,21,weekday,NO2,0.112772961,33.447867,-117.088649
Riverside,21,weekday,Ozone,0.458954724,33.7411,-115.8206
Riverside,21,weekday,SO2,0.002635046,33.99958,-117.41601
Riverside,21,weekend,CO,0.007958808,33.85275,-116.54101
Riverside,21,weekend,NO2,0.090957204,33.447867,-117.088649
Riverside,21,weekend,Ozone,0.470391705,33.7411,-115.8206
Riverside,21,weekend,SO2,0.00228,33.99958,-117.41601
Riverside,22,weekday,CO,0.008060692,33.85275,-116.54101
Riverside,22,weekday,NO2,0.114296741,33.447867,-117.088649
Riverside,22,weekday,Ozone,0.427842907,33.7411,-115.8206
Riverside,22,weekday,SO2,0.00296124,33.99958,-117.41601
Riverside,22,weekend,CO,0.00836036,33.85275,-116.54101
Riverside,22,weekend,NO2,0.092491453,33.447867,-117.088649
Riverside,22,weekend,Ozone,0.44274202,33.7411,-115.8206
Riverside,22,weekend,SO2,0.002496732,33.99958,-117.41601
Riverside,23,weekday,CO,0.008467196,33.85275,-116.54101
Riverside,23,weekday,NO2,0.114727811,33.447867,-117.088649
Riverside,23,weekday,Ozone,0.405698091,33.7411,-115.8206
Riverside,23,weekday,SO2,0.002453956,33.99958,-117.41601
Riverside,23,weekend,CO,0.008607328,33.85275,-116.54101
Riverside,23,weekend,NO2,0.093227139,33.447867,-117.088649
Riverside,23,weekend,Ozone,0.421982116,33.7411,-115.8206
Riverside,23,weekend,SO2,0.002125413,33.99958,-117.41601
Sacramento,0,weekday,CO,0.010973366,38.71209,-121.38109
Sacramento,0,weekday,NO2,0.073219615,38.71209,-121.38109
Sacramento,0,weekday,Ozone,0.270730123,38.71209,-121.38109
Sacramento,0,weekday,SO2,0.035272222,38.613779,-121.368014
Sacramento,0,weekend,CO,0.011073744,38.71209,-121.38109
Sacramento,0,weekend,NO2,0.071143491,38.71209,-121.38109
Sacramento,0,weekend,Ozone,0.291436519,38.71209,-121.38109
Sacramento,0,weekend,SO2,0.033891156,38.613779,-121.368014
Sacramento,1,weekday,CO,0.010376935,38.71209,-121.38109
Sacramento,1,weekday,NO2,0.067188702,38.71209,-121.38109
Sacramento,1,weekday,Ozone,0.264952056,38.71209,-121.38109
Sacramento,1,weekday,SO2,0.035018131,38.613779,-121.368014
Sacramento,1,weekend,CO,0.010282223,38.71209,-121.38109
Sacramento,1,weekend,NO2,0.064968889,38.71209,-121.38109
Sacramento,1,weekend,Ozone,0.28515873,38.71209,-121.38109
Sacramento,1,weekend,SO2,0.033496599,38.613779,-121.368014
Sacramento,2,weekday,CO,0.009905665,38.71209,-121.38109
Sacramento,2,weekday,NO2,0.063560433,38.71209,-121.38109
Sacramento,2,weekday,Ozone,0.257159146,38.71209,-121.38109
Sacramento,2,weekday,SO2,0.034892655,38.613779,-121.368014
Sacramento,2,weekend,CO,0.009884432,38.71209,-121.38109
Sacramento,2,weekend,NO2,0.059934815,38.71209,-121.38109
Sacramento,2,weekend,Ozone,0.280007981,38.71209,-121.38109
Sacramento,2,weekend,SO2,0.033457045,38.613779,-121.368014
Sacramento,3,weekday,CO,0.009323725,38.71209,-121.38109
Sacramento,3,weekday,NO2,0.065991089,38.71209,-121.38109
Sacramento,3,weekday,Ozone,0.241081442,38.71209,-121.38109
Sacramento,3,weekday,SO2,0.034850829,38.613779,-121.368014
Sacramento,3,weekend,CO,0.009471429,38.71209,-121.38109
Sacramento,3,weekend,NO2,0.057589806,38.71209,-121.38109
Sacramento,3,weekend,Ozone,0.269220779,38.71209,-121.38109
Sacramento,3,weekend,SO2,0.033388128,38.613779,-121.368014
Sacramento,4,weekday,CO,0.010119389,38.71209,-121.38109
Sacramento,4,weekday,NO2,0.068491575,38.71209,-121.38109
Sacramento,4,weekday,Ozone,0.237792119,38.71209,-121.38109
Sacramento,4,weekday,SO2,0.034630037,38.613779,-121.368014
Sacramento,4,weekend,CO,0.009500532,38.71209,-121.38109
Sacramento,4,weekend,NO2,0.050676895,38.71209,-121.38109
Sacramento,4,weekend,Ozone,0.273857143,38.71209,-121.38109
Sacramento,4,weekend,SO2,0.032803653,38.613779,-121.368014
Sacramento,5,weekday,CO,0.010821407,38.71209,-121.38109
Sacramento,5,weekday,NO2,0.093000612,38.71209,-121.38109
Sacramento,5,weekday,Ozone,0.203388857,38.71209,-121.38109
Sacramento,5,weekday,SO2,0.034436975,38.613779,-121.368014
Sacramento,5,weekend,CO,0.009374013,38.71209,-121.38109
Sacramento,5,weekend,NO2,0.064715582,38.71209,-121.38109
Sacramento,5,weekend,Ozone,0.250674995,38.71209,-121.38109
Sacramento,5,weekend,SO2,0.033136842,38.613779,-121.368014
Sacramento,6,weekday,CO,0.012097547,38.71209,-121.38109
Sacramento,6,weekday,NO2,0.095371601,38.71209,-121.38109
Sacramento,6,weekday,Ozone,0.201304669,38.71209,-121.38109
Sacramento,6,weekday,SO2,0.034661111,38.613779,-121.368014
Sacramento,6,weekend,CO,0.009690357,38.71209,-121.38109
Sacramento,6,weekend,NO2,0.062842496,38.71209,-121.38109
Sacramento,6,weekend,Ozone,0.253361345,38.71209,-121.38109
Sacramento,6,weekend,SO2,0.033140893,38.613779,-121.368014
Sacramento,7,weekday,CO,0.012550037,38.71209,-121.38109
Sacramento,7,weekday,NO2,0.088517157,38.71209,-121.38109
Sacramento,7,weekday,Ozone,0.232184289,38.71209,-121.38109
Sacramento,7,weekday,SO2,0.035014493,38.613779,-121.368014
Sacramento,7,weekend,CO,0.009858571,38.71209,-121.38109
Sacramento,7,weekend,NO2,0.057103858,38.71209,-121.38109
Sacramento,7,weekend,Ozone,0.285615079,38.71209,-121.38109
Sacramento,7,weekend,SO2,0.033539519,38.613779,-121.368014
Sacramento,8,weekday,CO,0.011715007,38.71209,-121.38109
Sacramento,8,weekday,NO2,0.078357632,38.71209,-121.38109
Sacramento,8,weekday,Ozone,0.286114586,38.71209,-121.38109
Sacramento,8,weekday,SO2,0.035333333,38.613779,-121.368014
Sacramento,8,weekend,CO,0.009860222,38.71209,-121.38109
Sacramento,8,weekend,NO2,0.050732541,38.71209,-121.38109
Sacramento,8,weekend,Ozone,0.335912698,38.71209,-121.38109
Sacramento,8,weekend,SO2,0.033319444,38.613779,-121.368014
Sacramento,9,weekday,CO,0.010537905,38.71209,-121.38109
Sacramento,9,weekday,NO2,0.067562539,38.71209,-121.38109
Sacramento,9,weekday,Ozone,0.359702242,38.71209,-121.38109
Sacramento,9,weekday,SO2,0.035758673,38.613779,-121.368014
Sacramento,9,weekend,CO,0.009485571,38.71209,-121.38109
Sacramento,9,weekend,NO2,0.043068351,38.71209,-121.38109
Sacramento,9,weekend,Ozone,0.401666667,38.71209,-121.38109
Sacramento,9,weekend,SO2,0.032371134,38.613779,-121.368014
Sacramento,10,weekday,CO,0.009728542,38.71209,-121.38109
Sacramento,10,weekday,NO2,0.058404523,38.71209,-121.38109
Sacramento,10,weekday,Ozone,0.442146619,38.71209,-121.38109
Sacramento,10,weekday,SO2,0.034858806,38.613779,-121.368014
Sacramento,10,weekend,CO,0.009181597,38.71209,-121.38109
Sacramento,10,weekend,NO2,0.037457652,38.71209,-121.38109
Sacramento,10,weekend,Ozone,0.471289489,38.71209,-121.38109
Sacramento,10,weekend,SO2,0.033347079,38.613779,-121.368014
Sacramento,11,weekday,CO,0.009417221,38.71209,-121.38109
Sacramento,11,weekday,NO2,0.052322601,38.71209,-121.38109
Sacramento,11,weekday,Ozone,0.516163649,38.71209,-121.38109
Sacramento,11,weekday,SO2,0.034604255,38.613779,-121.368014
Sacramento,11,weekend,CO,0.009202793,38.71209,-121.38109
Sacramento,11,weekend,NO2,0.034112927,38.71209,-121.38109
Sacramento,11,weekend,Ozone,0.52833267,38.71209,-121.38109
Sacramento,11,weekend,SO2,0.033264605,38.613779,-121.368014
Sacramento,12,weekday,CO,0.009172568,38.71209,-121.38109
Sacramento,12,weekday,NO2,0.047636995,38.71209,-121.38109
Sacramento,12,weekday,Ozone,0.575818365,38.71209,-121.38109
Sacramento,12,weekday,SO2,0.03590436,38.613779,-121.368014
Sacramento,12,weekend,CO,0.009186609,38.71209,-121.38109
Sacramento,12,weekend,NO2,0.031555721,38.71209,-121.38109
Sacramento,12,weekend,Ozone,0.574107143,38.71209,-121.38109
Sacramento,12,weekend,SO2,0.035152778,38.613779,-121.368014
Sacramento,13,weekday,CO,0.009172959,38.71209,-121.38109
Sacramento,13,weekday,NO2,0.045939185,38.71209,-121.38109
Sacramento,13,weekday,Ozone,0.614076981,38.71209,-121.38109
Sacramento,13,weekday,SO2,0.036331927,38.613779,-121.368014
Sacramento,13,weekend,CO,0.009252764,38.71209,-121.38109
Sacramento,13,weekend,NO2,0.02980506,38.71209,-121.38109
Sacramento,13,weekend,Ozone,0.605650617,38.71209,-121.38109
Sacramento,13,weekend,SO2,0.035821306,38.613779,-121.368014
Sacramento,14,weekday,CO,0.009199022,38.71209,-121.38109
Sacramento,14,weekday,NO2,0.045833844,38.71209,-121.38109
Sacramento,14,weekday,Ozone,0.629901478,38.71209,-121.38109
Sacramento,14,weekday,SO2,0.036931129,38.613779,-121.368014
Sacramento,14,weekend,CO,0.009134622,38.71209,-121.38109
Sacramento,14,weekend,NO2,0.028476969,38.71209,-121.38109
Sacramento,14,weekend,Ozone,0.619252931,38.71209,-121.38109
Sacramento,14,weekend,SO2,0.037333333,38.613779,-121.368014
Sacramento,15,weekday,CO,0.009269948,38.71209,-121.38109
Sacramento,15,weekday,NO2,0.047171894,38.71209,-121.38109
Sacramento,15,weekday,Ozone,0.626872674,38.71209,-121.38109
Sacramento,15,weekday,SO2,0.036857538,38.613779,-121.368014
Sacramento,15,weekend,CO,0.009265714,38.71209,-121.38109
Sacramento,15,weekend,NO2,0.029540059,38.71209,-121.38109
Sacramento,15,weekend,Ozone,0.619516544,38.71209,-121.38109
Sacramento,15,weekend,SO2,0.037525773,38.613779,-121.368014
Sacramento,16,weekday,CO,0.009476374,38.71209,-121.38109
Sacramento,16,weekday,NO2,0.053954382,38.71209,-121.38109
Sacramento,16,weekday,Ozone,0.599428249,38.71209,-121.38109
Sacramento,16,weekday,SO2,0.036949246,38.613779,-121.368014
Sacramento,16,weekend,CO,0.009506929,38.71209,-121.38109
Sacramento,16,weekend,NO2,0.03524184,38.71209,-121.38109
Sacramento,16,weekend,Ozone,0.598276204,38.71209,-121.38109
Sacramento,16,weekend,SO2,0.038281787,38.613779,-121.368014
Sacramento,17,weekday,CO,0.010415109,38.71209,-121.38109
Sacramento,17,weekday,NO2,0.071609581,38.71209,-121.38109
Sacramento,17,weekday,Ozone,0.533081437,38.71209,-121.38109
Sacramento,17,weekday,SO2,0.037251701,38.613779,-121.368014
Sacramento,17,weekend,CO,0.010377229,38.71209,-121.38109
Sacramento,17,weekend,NO2,0.049741456,38.71209,-121.38109
Sacramento,17,weekend,Ozone,0.54109127,38.71209,-121.38109
Sacramento,17,weekend,SO2,0.038680412,38.613779,-121.368014
Sacramento,18,weekday,CO,0.011355844,38.71209,-121.38109
Sacramento,18,weekday,NO2,0.090016168,38.71209,-121.38109
Sacramento,18,weekday,Ozone,0.452079464,38.71209,-121.38109
Sacramento,18,weekday,SO2,0.037551913,38.613779,-121.368014
Sacramento,18,weekend,CO,0.011481203,38.71209,-121.38109
Sacramento,18,weekend,NO2,0.069298663,38.71209,-121.38109
Sacramento,18,weekend,Ozone,0.466501093,38.71209,-121.38109
Sacramento,18,weekend,SO2,0.03804811,38.613779,-121.368014
Sacramento,19,weekday,CO,0.012220289,38.71209,-121.38109
Sacramento,19,weekday,NO2,0.102520359,38.71209,-121.38109
Sacramento,19,weekday,Ozone,0.373252623,38.71209,-121.38109
Sacramento,19,weekday,SO2,0.036834019,38.613779,-121.368014
Sacramento,19,weekend,CO,0.012435248,38.71209,-121.38109
Sacramento,19,weekend,NO2,0.080701493,38.71209,-121.38109
Sacramento,19,weekend,Ozone,0.403531524,38.71209,-121.38109
Sacramento,19,weekend,SO2,0.037819444,38.613779,-121.368014
Sacramento,20,weekday,CO,0.012666099,38.71209,-121.38109
Sacramento,20,weekday,NO2,0.104496705,38.71209,-121.38109
Sacramento,20,weekday,Ozone,0.321400275,38.71209,-121.38109
Sacramento,20,weekday,SO2,0.036081967,38.613779,-121.368014
Sacramento,20,weekend,CO,0.013070926,38.71209,-121.38109
Sacramento,20,weekend,NO2,0.086669151,38.71209,-121.38109
Sacramento,20,weekend,Ozone,0.356543457,38.71209,-121.38109
Sacramento,20,weekend,SO2,0.037083333,38.613779,-121.368014
Sacramento,21,weekday,CO,0.012713391,38.71209,-121.38109
Sacramento,21,weekday,NO2,0.100248503,38.71209,-121.38109
Sacramento,21,weekday,Ozone,0.291294517,38.71209,-121.38109
Sacramento,21,weekday,SO2,0.035363512,38.613779,-121.368014
Sacramento,21,weekend,CO,0.013009404,38.71209,-121.38109
Sacramento,21,weekend,NO2,0.084663189,38.71209,-121.38109
Sacramento,21,weekend,Ozone,0.327372627,38.71209,-121.38109
Sacramento,21,weekend,SO2,0.035027778,38.613779,-121.368014
Sacramento,22,weekday,CO,0.012442309,38.71209,-121.38109
Sacramento,22,weekday,NO2,0.09298024,38.71209,-121.38109
Sacramento,22,weekday,Ozone,0.277724927,38.71209,-121.38109
Sacramento,22,weekday,SO2,0.034886145,38.613779,-121.368014
Sacramento,22,weekend,CO,0.012466116,38.71209,-121.38109
Sacramento,22,weekend,NO2,0.079403587,38.71209,-121.38109
