"","Latitude","Longitude","County","Dayofweek","Pollutant","Sample"
"1830",37.348497,-121.894898,"Santa Clara","Thurs","CO",0.0101372435494021
"1831",37.348497,-121.894898,"Santa Clara","Thurs","NO2",0.124889380530973
"1832",37.348497,-121.894898,"Santa Clara","Thurs","Ozone",0.296068268015171
"1833",37.348497,-121.894898,"Santa Clara","Thurs","SO2",0.00307761674718196
"1834",37.348497,-121.894898,"Santa Clara","Fri","CO",0.00906700183936235
"1835",37.348497,-121.894898,"Santa Clara","Fri","NO2",0.114181271477663
"1836",37.348497,-121.894898,"Santa Clara","Fri","Ozone",0.318344573881055
"1837",37.348497,-121.894898,"Santa Clara","Fri","SO2",0.00258097038437303
"1838",37.348497,-121.894898,"Santa Clara","Sat","CO",0.0084147029945999
"1839",37.348497,-121.894898,"Santa Clara","Sat","NO2",0.0931586620926244
"1840",37.348497,-121.894898,"Santa Clara","Sat","Ozone",0.343653516295026
"1841",37.348497,-121.894898,"Santa Clara","Sat","SO2",0.00225631313131313
"1842",37.360684,-118.330783,"Inyo","Sun","CO",0.00344828906436947
"1843",37.360684,-118.330783,"Inyo","Sun","Ozone",0.504612480830482
"1844",37.360684,-118.330783,"Inyo","Sun","SO2",9.85603543743079e-05
"1845",37.360684,-118.330783,"Inyo","Mon","CO",0.00345704399406822
"1846",37.360684,-118.330783,"Inyo","Mon","Ozone",0.504948328267477
"1847",37.360684,-118.330783,"Inyo","Mon","SO2",6.7007382169222e-05
"1848",37.360684,-118.330783,"Inyo","Tues","CO",0.00336130541871921
"1849",37.360684,-118.330783,"Inyo","Tues","Ozone",0.489327872801734
"1850",37.360684,-118.330783,"Inyo","Tues","SO2",9.19931856899489e-05
"1851",37.360684,-118.330783,"Inyo","Wed","CO",0.00334351049126775
"1852",37.360684,-118.330783,"Inyo","Wed","Ozone",0.477953995157385
"1853",37.360684,-118.330783,"Inyo","Wed","SO2",7.64185913886513e-05
"1854",37.360684,-118.330783,"Inyo","Thurs","CO",0.0032466941632296
"1855",37.360684,-118.330783,"Inyo","Thurs","Ozone",0.48573817486861
"1856",37.360684,-118.330783,"Inyo","Thurs","SO2",8.60215053763441e-05
"1857",37.360684,-118.330783,"Inyo","Fri","CO",0.00321795991778006
"1858",37.360684,-118.330783,"Inyo","Fri","Ozone",0.491756401052883
"1859",37.360684,-118.330783,"Inyo","Fri","SO2",9.4830048557555e-05
"1860",37.360684,-118.330783,"Inyo","Sat","CO",0.00341052631578947
"1861",37.360684,-118.330783,"Inyo","Sat","Ozone",0.50251012145749
"1862",37.360684,-118.330783,"Inyo","Sat","SO2",7.78508771929825e-05
"1863",37.482934,-122.20337,"San Mateo","Sun","CO",0.00924510272336359
"1864",37.482934,-122.20337,"San Mateo","Sun","NO2",0.067435618729097
"1865",37.482934,-122.20337,"San Mateo","Sun","Ozone",0.331270903010033
"1866",37.482934,-122.20337,"San Mateo","Mon","CO",0.0107612623464225
"1867",37.482934,-122.20337,"San Mateo","Mon","NO2",0.0964371308016878
"1868",37.482934,-122.20337,"San Mateo","Mon","Ozone",0.299301373163093
"1869",37.482934,-122.20337,"San Mateo","Tues","CO",0.0110029354207436
"1870",37.482934,-122.20337,"San Mateo","Tues","NO2",0.108262531860663
"1871",37.482934,-122.20337,"San Mateo","Tues","Ozone",0.287364971477121
"1872",37.482934,-122.20337,"San Mateo","Wed","CO",0.0109168081494058
"1873",37.482934,-122.20337,"San Mateo","Wed","NO2",0.105515691263783
"1874",37.482934,-122.20337,"San Mateo","Wed","Ozone",0.278880407124682
"1875",37.482934,-122.20337,"San Mateo","Thurs","CO",0.0111019015114578
"1876",37.482934,-122.20337,"San Mateo","Thurs","NO2",0.105
"1877",37.482934,-122.20337,"San Mateo","Thurs","Ozone",0.273462428449641
"1878",37.482934,-122.20337,"San Mateo","Fri","CO",0.0104659919981172
"1879",37.482934,-122.20337,"San Mateo","Fri","NO2",0.097701652892562
"1880",37.482934,-122.20337,"San Mateo","Fri","Ozone",0.293963285478936
"1881",37.482934,-122.20337,"San Mateo","Sat","CO",0.00971896955503513
"1882",37.482934,-122.20337,"San Mateo","Sat","NO2",0.0793672131147541
"1883",37.482934,-122.20337,"San Mateo","Sat","Ozone",0.318325526932084
"1884",37.487981,-120.837005,"Stanislaus","Sun","NO2",0.0784778453518679
"1885",37.487981,-120.837005,"Stanislaus","Sun","Ozone",0.395595137802383
"1886",37.487981,-120.837005,"Stanislaus","Mon","NO2",0.0886525198938992
"1887",37.487981,-120.837005,"Stanislaus","Mon","Ozone",0.391836734693878
"1888",37.487981,-120.837005,"Stanislaus","Tues","NO2",0.0972693984306888
"1889",37.487981,-120.837005,"Stanislaus","Tues","Ozone",0.374021526418787
"1890",37.487981,-120.837005,"Stanislaus","Wed","NO2",0.10151273046532
"1891",37.487981,-120.837005,"Stanislaus","Wed","Ozone",0.380318557846648
"1892",37.487981,-120.837005,"Stanislaus","Thurs","NO2",0.0979072438162544
"1893",37.487981,-120.837005,"Stanislaus","Thurs","Ozone",0.368182957393484
"1894",37.487981,-120.837005,"Stanislaus","Fri","NO2",0.0930727117194183
"1895",37.487981,-120.837005,"Stanislaus","Fri","Ozone",0.388949472918939
"1896",37.487981,-120.837005,"Stanislaus","Sat","NO2",0.0809973309608541
"1897",37.487981,-120.837005,"Stanislaus","Sat","Ozone",0.415706806282722
"1898",37.549928,-119.844591,"Mariposa","Sun","Ozone",0.725057790106334
"1899",37.549928,-119.844591,"Mariposa","Mon","Ozone",0.737764976958525
"1900",37.549928,-119.844591,"Mariposa","Tues","Ozone",0.748091976516634
"1901",37.549928,-119.844591,"Mariposa","Wed","Ozone",0.779398496240601
"1902",37.549928,-119.844591,"Mariposa","Thurs","Ozone",0.775546070800904
"1903",37.549928,-119.844591,"Mariposa","Fri","Ozone",0.747203947368421
"1904",37.549928,-119.844591,"Mariposa","Sat","Ozone",0.749189985272459
"1905",37.641583,-120.994622,"Stanislaus","Sun","CO",0.0075238656878084
"1906",37.641583,-120.994622,"Stanislaus","Sun","Ozone",0.412826486817903
"1907",37.641583,-120.994622,"Stanislaus","Mon","CO",0.00799591141396934
"1908",37.641583,-120.994622,"Stanislaus","Mon","Ozone",0.397821854465807
"1909",37.641583,-120.994622,"Stanislaus","Tues","CO",0.00820859073359073
"1910",37.641583,-120.994622,"Stanislaus","Tues","Ozone",0.379778925868076
"1911",37.641583,-120.994622,"Stanislaus","Wed","CO",0.00805395483637242
"1912",37.641583,-120.994622,"Stanislaus","Wed","Ozone",0.387868094426868
"1913",37.641583,-120.994622,"Stanislaus","Thurs","CO",0.00808925840514626
"1914",37.641583,-120.994622,"Stanislaus","Thurs","Ozone",0.369051724137931
"1915",37.641583,-120.994622,"Stanislaus","Fri","CO",0.00824447595415337
"1916",37.641583,-120.994622,"Stanislaus","Fri","Ozone",0.385942568785294
"1917",37.641583,-120.994622,"Stanislaus","Sat","CO",0.0073529231494578
"1918",37.641583,-120.994622,"Stanislaus","Sat","Ozone",0.408614682205935
"1919",37.654456,-122.031547,"Alameda","Sun","Ozone",0.452014196983141
"1920",37.654456,-122.031547,"Alameda","Mon","Ozone",0.416138225863912
"1921",37.654456,-122.031547,"Alameda","Tues","Ozone",0.421428571428571
"1922",37.654456,-122.031547,"Alameda","Wed","Ozone",0.404547886570358
"1923",37.654456,-122.031547,"Alameda","Thurs","Ozone",0.391611721611722
"1924",37.654456,-122.031547,"Alameda","Fri","Ozone",0.409120057000356
"1925",37.654456,-122.031547,"Alameda","Sat","Ozone",0.434338952972493
"1926",37.682512,-121.443324,"San Joaquin","Sun","NO2",0.0302472848788638
"1927",37.682512,-121.443324,"San Joaquin","Sun","Ozone",0.493551503441613
"1928",37.682512,-121.443324,"San Joaquin","Mon","NO2",0.0486307821698907
"1929",37.682512,-121.443324,"San Joaquin","Mon","Ozone",0.480285956621834
"1930",37.682512,-121.443324,"San Joaquin","Tues","NO2",0.0520822622107969
"1931",37.682512,-121.443324,"San Joaquin","Tues","Ozone",0.465033434650456
"1932",37.682512,-121.443324,"San Joaquin","Wed","NO2",0.0547235142118863
"1933",37.682512,-121.443324,"San Joaquin","Wed","Ozone",0.473120618805898
"1934",37.682512,-121.443324,"San Joaquin","Thurs","NO2",0.0556258741258741
"1935",37.682512,-121.443324,"San Joaquin","Thurs","Ozone",0.446373626373626
"1936",37.682512,-121.443324,"San Joaquin","Fri","NO2",0.0566239600665557
"1937",37.682512,-121.443324,"San Joaquin","Fri","Ozone",0.452544752544753
"1938",37.682512,-121.443324,"San Joaquin","Sat","NO2",0.0355835497835498
"1939",37.682512,-121.443324,"San Joaquin","Sat","Ozone",0.501501831501831
"1940",37.687526,-121.784217,"Alameda","Sun","NO2",0.059453781512605
"1941",37.687526,-121.784217,"Alameda","Sun","Ozone",0.377215189873418
"1942",37.687526,-121.784217,"Alameda","Mon","NO2",0.0858811129848229
"1943",37.687526,-121.784217,"Alameda","Mon","Ozone",0.34444712117562
"1944",37.687526,-121.784217,"Alameda","Tues","NO2",0.0973125
"1945",37.687526,-121.784217,"Alameda","Tues","Ozone",0.328462837837838
"1946",37.687526,-121.784217,"Alameda","Wed","NO2",0.0978736217133164
"1947",37.687526,-121.784217,"Alameda","Wed","Ozone",0.323886393979852
"1948",37.687526,-121.784217,"Alameda","Thurs","NO2",0.0967378559463987
"1949",37.687526,-121.784217,"Alameda","Thurs","Ozone",0.311619844590556
"1950",37.687526,-121.784217,"Alameda","Fri","NO2",0.0901912972085386
"1951",37.687526,-121.784217,"Alameda","Fri","Ozone",0.33644147314098
"1952",37.687526,-121.784217,"Alameda","Sat","NO2",0.0703921246923708
"1953",37.687526,-121.784217,"Alameda","Sat","Ozone",0.369317382125264
"1954",37.689615,-121.631916,"Alameda","Sun","NO2",0.0233316770186335
"1955",37.689615,-121.631916,"Alameda","Sun","Ozone",0.531922845087402
"1956",37.689615,-121.631916,"Alameda","Mon","NO2",0.0294912280701754
"1957",37.689615,-121.631916,"Alameda","Mon","Ozone",0.526449668474985
"1958",37.689615,-121.631916,"Alameda","Tues","NO2",0.0289110275689223
"1959",37.689615,-121.631916,"Alameda","Tues","Ozone",0.530759004109258
"1960",37.689615,-121.631916,"Alameda","Wed","NO2",0.0309561952440551
"1961",37.689615,-121.631916,"Alameda","Wed","Ozone",0.530462539147193
"1962",37.689615,-121.631916,"Alameda","Thurs","NO2",0.0316974358974359
"1963",37.689615,-121.631916,"Alameda","Thurs","Ozone",0.514297688899533
"1964",37.689615,-121.631916,"Alameda","Fri","NO2",0.0317962732919255
"1965",37.689615,-121.631916,"Alameda","Fri","Ozone",0.529579280440642
"1966",37.689615,-121.631916,"Alameda","Sat","NO2",0.0246770186335404
"1967",37.689615,-121.631916,"Alameda","Sat","Ozone",0.541614906832298
"1968",37.71325,-119.7062,"Mariposa","Sun","Ozone",0.629782082324455
"1969",37.71325,-119.7062,"Mariposa","Mon","Ozone",0.625903229924678
"1970",37.71325,-119.7062,"Mariposa","Tues","Ozone",0.612796269913224
"1971",37.71325,-119.7062,"Mariposa","Wed","Ozone",0.642718812877264
"1972",37.71325,-119.7062,"Mariposa","Thurs","Ozone",0.642397914856646
"1973",37.71325,-119.7062,"Mariposa","Fri","Ozone",0.639062876415322
"1974",37.71325,-119.7062,"Mariposa","Sat","Ozone",0.642575349179123
"1975",37.743065,-122.169935,"Alameda","Sun","CO",0.00917582417582418
"1976",37.743065,-122.169935,"Alameda","Sun","NO2",0.0768942881500426
"1977",37.743065,-122.169935,"Alameda","Sun","Ozone",0.334340659340659
"1978",37.743065,-122.169935,"Alameda","Mon","CO",0.00948395754544346
"1979",37.743065,-122.169935,"Alameda","Mon","NO2",0.096286941580756
"1980",37.743065,-122.169935,"Alameda","Mon","Ozone",0.309320483103574
"1981",37.743065,-122.169935,"Alameda","Tues","CO",0.00972690860541328
"1982",37.743065,-122.169935,"Alameda","Tues","NO2",0.114173109243697
"1983",37.743065,-122.169935,"Alameda","Tues","Ozone",0.281224489795918
"1984",37.743065,-122.169935,"Alameda","Wed","CO",0.00953038333538765
"1985",37.743065,-122.169935,"Alameda","Wed","NO2",0.105727896995708
"1986",37.743065,-122.169935,"Alameda","Wed","Ozone",0.277535254445126
"1987",37.743065,-122.169935,"Alameda","Thurs","CO",0.0099856184084372
"1988",37.743065,-122.169935,"Alameda","Thurs","NO2",0.106337248322148
"1989",37.743065,-122.169935,"Alameda","Thurs","Ozone",0.282199832073887
"1990",37.743065,-122.169935,"Alameda","Fri","CO",0.00960310917441997
"1991",37.743065,-122.169935,"Alameda","Fri","NO2",0.102107142857143
"1992",37.743065,-122.169935,"Alameda","Fri","Ozone",0.300529972912496
"1993",37.743065,-122.169935,"Alameda","Sat","CO",0.00954881050041017
"1994",37.743065,-122.169935,"Alameda","Sat","NO2",0.089376254180602
"1995",37.743065,-122.169935,"Alameda","Sat","Ozone",0.311566858080394
"1996",37.743649,-121.934188,"Contra Costa","Sun","NO2",0.0352943396226415
"1997",37.743649,-121.934188,"Contra Costa","Sun","Ozone",0.410440251572327
"1998",37.743649,-121.934188,"Contra Costa","Mon","NO2",0.0521119402985075
"1999",37.743649,-121.934188,"Contra Costa","Mon","Ozone",0.371961620469083
"2000",37.743649,-121.934188,"Contra Costa","Tues","NO2",0.0593395989974937
"2001",37.743649,-121.934188,"Contra Costa","Tues","Ozone",0.369280343716434
"2002",37.743649,-121.934188,"Contra Costa","Wed","NO2",0.0588715365239295
"2003",37.743649,-121.934188,"Contra Costa","Wed","Ozone",0.355361640878014
"2004",37.743649,-121.934188,"Contra Costa","Thurs","NO2",0.0557670527670528
"2005",37.743649,-121.934188,"Contra Costa","Thurs","Ozone",0.351620029455081
"2006",37.743649,-121.934188,"Contra Costa","Fri","NO2",0.0575931989924433
"2007",37.743649,-121.934188,"Contra Costa","Fri","Ozone",0.362036703850306
"2008",37.743649,-121.934188,"Contra Costa","Sat","NO2",0.0458260869565217
"2009",37.743649,-121.934188,"Contra Costa","Sat","Ozone",0.388819875776397
"2010",37.765946,-122.399044,"San Francisco","Sun","CO",0.0102317247969422
"2011",37.765946,-122.399044,"San Francisco","Sun","NO2",0.0768687552921253
"2012",37.765946,-122.399044,"San Francisco","Sun","Ozone",0.355673674151935
"2013",37.765946,-122.399044,"San Francisco","Mon","CO",0.0113323713323713
"2014",37.765946,-122.399044,"San Francisco","Mon","NO2",0.113984680851064
"2015",37.765946,-122.399044,"San Francisco","Mon","Ozone",0.322084486701167
"2016",37.765946,-122.399044,"San Francisco","Tues","CO",0.011965811965812
"2017",37.765946,-122.399044,"San Francisco","Tues","NO2",0.130021182700794
"2018",37.765946,-122.399044,"San Francisco","Tues","Ozone",0.296019536019536
"2019",37.765946,-122.399044,"San Francisco","Wed","CO",0.0117427589592538
"2020",37.765946,-122.399044,"San Francisco","Wed","NO2",0.12342304230423
"2021",37.765946,-122.399044,"San Francisco","Wed","Ozone",0.297029945999018
"2022",37.765946,-122.399044,"San Francisco","Thurs","CO",0.0117519305019305
"2023",37.765946,-122.399044,"San Francisco","Thurs","NO2",0.119733968804159
"2024",37.765946,-122.399044,"San Francisco","Thurs","Ozone",0.296054536679537
"2025",37.765946,-122.399044,"San Francisco","Fri","CO",0.0110993533215755
"2026",37.765946,-122.399044,"San Francisco","Fri","NO2",0.10359173553719
"2027",37.765946,-122.399044,"San Francisco","Fri","Ozone",0.32641975308642
"2028",37.765946,-122.399044,"San Francisco","Sat","CO",0.0105043396669012
"2029",37.765946,-122.399044,"San Francisco","Sat","NO2",0.0822528830313015
"2030",37.765946,-122.399044,"San Francisco","Sat","Ozone",0.34750966834642
"2031",37.793624,-122.263376,"Alameda","Sun","CO",0.0131032011466794
"2032",37.793624,-122.263376,"Alameda","Sun","NO2",0.121479591836735
"2033",37.793624,-122.263376,"Alameda","Mon","CO",0.0115030637991109
"2034",37.793624,-122.263376,"Alameda","Mon","NO2",0.170315878378378
"2035",37.793624,-122.263376,"Alameda","Tues","CO",0.0122263606872522
"2036",37.793624,-122.263376,"Alameda","Tues","NO2",0.194534644995723
"2037",37.793624,-122.263376,"Alameda","Wed","CO",0.0119642857142857
"2038",37.793624,-122.263376,"Alameda","Wed","NO2",0.184939677145285
"2039",37.793624,-122.263376,"Alameda","Thurs","CO",0.0121064957475656
"2040",37.793624,-122.263376,"Alameda","Thurs","NO2",0.182861949956859
"2041",37.793624,-122.263376,"Alameda","Fri","CO",0.0117875089734386
"2042",37.793624,-122.263376,"Alameda","Fri","NO2",0.176043551088777
"2043",37.793624,-122.263376,"Alameda","Sat","CO",0.011297316301418
