Country or Area,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970
United Arab Emirates,40438.7715000363,44238.5910927415,42986.6571213625,41712.3979484395,39901.2114214291,34358.2591079248,32905.0538493348,45720.0178983738,42913.7865871324,42952.1524200807,40298.6245250431,37179.6516194431,34294.9265735518,32355.3770642113,32105.6451396852,34207.5689053563,29278.7430412947,27681.3280578707,30377.4641212904,29813.3655749206,27973.7166008892,26495.8292669502,26141.3772809405,26864.1964570693,26945.6030244463,27989.2628961946,24218.5354749851,22476.9341155811,23953.2705001344,23727.6683348394,30067.1200120776,32655.3541164364,35135.9097646322,40244.8346350857,45131.379432124,42879.2347329815,33673.5224559546,28735.6683406674,34408.285589972,30886.8726996744,27708.8269938834,25704.6019783363,11004.1206457406,6706.00923356377,5245.8021041126,4474.71124989129
United Kingdom of Great Britain and Northern Ireland,44162.3629212969,46615.4317051729,42521.7991280755,41620.9830020078,41301.7772601002,38740.5757057023,38042.6223262313,46614.6758785386,50091.3767026983,44161.4892113095,41656.0494407594,39920.5040647671,34066.0458878218,29636.9962404703,27304.2122893658,27780.6692801414,28168.1799084942,27772.5671766974,26379.9871277664,23985.6526326131,22801.9973106927,19752.496469436,18435.7797544588,20545.5228948883,19955.8937702913,19142.2075081375,16275.03608969,16024.7856261528,13153.3726253079,10641.5591105541,8672.42012646145,8191.34954601661,8698.74424220613,9155.65591068605,9616.05820331997,10048.7206181749,7808.80266620893,5973.9654546626,4679.0496868657,4138.02290082087,4302.86479222418,3673.26312959224,3436.0196750762,3039.09719442614,2654.93840642027,2349.91914044961
United Republic of Tanzania: Mainland,877.303804467271,955.467056120809,907.926470337953,819.748707526944,732.609807023283,700.883092984432,664.576485650267,657.440123881514,532.552424877538,468.192139800425,475.678797513962,444.251947667651,415.545008176763,395.966185491008,390.792523921382,393.542244178382,384.326363330388,384.037612548892,358.457266989183,312.956584778448,260.186426549206,230.049292901085,230.108775010564,260.725405102266,302.938864447131,276.992709865802,291.145477058042,281.129081614411,248.613685301693,365.632778483581,533.565921712055,499.02215181682,560.414667221177,573.226048290941,558.988963745732,499.987244869124,443.284587650614,431.970004683302,372.057352147015,321.332765301591,306.229522062766,274.654117388567,236.188303940354,204.455262851795,185.495434407362,178.990128760046
United Republic of Tanzania: Zanzibar,793.517450343251,936.248838448893,835.123730339233,758.514646325824,651.632313210278,587.953560051884,580.318388824869,600.062977503697,514.492571016634,445.492884453764,407.80582120422,379.878655374201,341.575966455307,337.361551273092,336.27851649057,325.096597477395,313.56092220404,324.765694189193,438.114805528583,295.286949594304,235.318646790497,198.811850222081,202.12579523605,213.970316547692,220.372749503974,200.914838475804,,,,,,,,,,,,,,,,,,,,
United States,56053.8411551815,54447.260525772,52632.0608924781,51319.1939509808,49674.7902291277,48291.4578426602,46931.116649026,48341.1504048487,47993.8647191226,46362.3902091932,44214.7029728054,41818.1819544537,39554.8218572735,38054.1538743428,37165.7288457,36355.3688141244,34535.4317989459,32889.5722247591,31546.5575311957,30058.2755385174,28782.4422227791,27757.9312723694,26402.9790031314,25355.1451557924,24176.9536850392,23649.0084687702,22599.9921427109,21191.3570667334,19843.9111086497,18886.8119380337,18059.2126046199,16948.9447340872,15405.1058205771,14297.6901506662,13854.0726695623,12467.9748360595,11574.1675169751,10462.6429216735,9350.44984426996,8496.19033015709,7713.15552362614,7137.26584792255,6641.31638003858,6014.4588547629,5525.22490854281,5135.90880168794
Uruguay,15573.8085056085,16738.0243332369,16881.3766191301,15092.1899905832,14166.5529694823,11939.0207646464,9415.1546629961,9062.28462916123,7009.67643042112,5877.8882423201,5220.9518915245,4117.32181287945,3622.05875425745,4088.77533812566,6281.36421935541,6871.90200079448,7247.39417268063,7711.07366626776,7327.92289768878,6975.62366024886,6608.82175743978,6027.8174388877,5213.17096431389,4508.13749666317,3542.64600492755,2970.88666926258,2785.29969406412,2735.65563336486,2667.68282969997,2142.48699059354,1735.00195308253,1789.43639155392,1895.30347205163,3292.81545712212,4047.70481780399,3649.86838313804,2658.23839846561,1869.67917904415,1570.79937637292,1410.28231826473,1351.34289943409,1534.72553921776,1108.64059536266,868.375678562474,1081.7109436164,903.141171767205
Uzbekistan,2308.3320957866,2138.78081974154,1968.67153737697,1823.08713020231,1639.02810491495,1424.88144765012,1238.12087594896,1100.20888055804,840.955359024511,662.206063988798,555.351044827018,471.637209632061,400.695720381181,393.677160344889,376.206455947425,561.192722343663,705.965769118781,628.501484174383,661.381621555964,604.384673057732,593.910035862053,598.543107466641,630.204628023435,642.829352475936,722.822841594934,718.60743985205,,,,,,,,,,,,,,,,,,,,
Vanuatu,2783.01445847841,3147.89743390036,3167.05530330465,3158.4209735273,3275.02520220531,2965.75120996754,2643.47495983094,2698.02212762401,2393.3346212201,2047.08766846382,1886.38773408597,1787.9382648014,1580.46996575482,1362.25814963341,1346.93755398953,1431.8495457615,1461.32511648925,1459.1410050143,1630.17931232413,1649.27240374319,1620.54097054649,1464.45813418124,1372.45217978932,1372.33160287939,1354.54985790064,1169.4771092188,1106.18459857086,1156.31026316751,1005.24187178674,967.824281526943,1019.53967698279,1097.18764310032,921.966489013498,884.326977448949,911.248905750492,1073.28700917625,1159.11409779877,906.157764124657,764.935328173502,752.868603066547,804.015546084011,685.795987149248,709.972702698886,600.814078122413,466.542576603012,445.143877705474
Venezuela (Bolivarian Republic of),11068.8721551596,11835.1562224463,12265.0868599789,12771.5867583389,10754.6161630799,13581.4986852606,11534.8479555336,11224.6527159483,8325.21658255278,6740.23267208993,5435.87556701849,4273.36372397378,3230.36115745655,3657.18811811233,4928.22547230764,4785.10662442948,4078.2331386067,3875.8318973748,3714.63422602717,3013.60262159924,3375.09942946405,2630.99160697746,2732.2055239349,2810.860574771,2544.05333344166,2368.16631552224,2137.24996480881,3081.59483332272,2520.76366623742,3259.07566195586,3424.8977723154,3396.30056714472,4755.22926944178,4895.02510213871,4922.14903149711,4506.50526789852,3784.44568457876,3165.88996068325,2997.98865824354,2674.89945794083,2404.3785029656,2349.52252428363,1576.81699971254,1361.63984924632,1272.44223855321,1193.51344755388
Viet Nam,2067.90886957744,2014.69300884006,1873.7619155712,1724.90240105029,1517.42667819907,1312.07185677616,1212.30241746381,1144.83262962233,902.574074695507,781.029947046552,684.449444131619,593.174248413485,478.363080378151,428.041757101175,402.905745828666,388.271898591628,361.257348591397,346.783081066876,346.546278424946,322.845019497888,275.751870446547,220.242599310149,181.658487656806,138.718711927956,109.693246790838,94.8802590275213,94.2713593485524,88.5954364438273,83.2711532495359,80.9827615244684,78.5773982358933,84.9687412002805,56.4325585248489,38.4730574648625,33.8796696934606,44.0587117997747,134.293206367976,125.577190828872,106.353068116342,91.1664897241252,79.9616521008869,75.6314926407475,71.8878114421271,71.0640133444313,67.9763922329565,63.9317358920187
Yemen,1106.41571611989,1298.92276589529,1359.56370431972,1289.03407763668,1282.39883187217,1310.05383929542,1239.8371863492,1361.71711289551,1181.21518555049,1081.46892611553,928.638580575006,783.511579843287,699.673899263091,650.330562544381,614.021074284312,610.53268494514,502.388298622234,430.837128483184,476.877045676676,460.0391191411,388.813440071768,340.986054092247,342.856261226154,338.877426674642,332.775821416999,337.442401978054,285.478445331928,,,,,,,,,,,,,,,,,,,
Yemen: Former Democratic Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,268.238798266315,232.805074149787,213.270713437285,209.494584652527,209.908341448003,249.258918567169,264.272843149672,255.959569125747,250.817931215402,216.857956904769,194.703302959995,164.43865981394,156.928878928747,133.39161216276,110.929951888009,87.3370337267469,87.5673983641737,84.080113957421,104.656963308022,95.3353424323766,105.528706163438
Yemen: Former Yemen Arab Republic,,,,,,,,,,,,,,,,,,,,,,,,,,384.941791779735,321.189788787645,314.979629423703,311.246889602189,307.405436016009,304.47808618159,298.35715910056,301.131697152123,299.607362079711,274.526305961853,259.899859857954,240.419368728075,225.926397644544,211.59751506001,190.066802849915,178.203489200968,150.041948828327,126.194013465873,141.470196861469,98.6948272837033,84.7336261350798
Zambia,1311.09899500042,1725.99153041354,1839.5265567922,1724.75942485897,1635.55890233101,1456.11533330986,1134.77021308792,1365.73547303617,1103.48083247037,1030.32249575675,691.808898975727,530.556172133642,429.010308926239,376.467455240784,376.978387819725,340.156404450454,330.214719433907,352.559880869867,440.744688602172,378.562817059734,411.410489242567,405.497353224236,372.240737684036,385.602527383682,403.857580581412,466.013047884771,499.397527508176,450.98751779474,282.288703147405,290.702004517431,395.060638433107,470.149056749515,607.501594623881,673.020794725007,654.297349994896,727.696400955026,668.209438022983,560.004016042286,517.900192585324,545.230963165646,533.46503118361,601.675856698606,505.957740004172,412.932422127608,363.464383716456,368.949411950399
Zimbabwe,890.421575656754,931.203923951789,905.48507822344,850.847229085862,768.540513785748,674.257152460763,594.490327488593,407.176871751408,452.944164139055,464.781913265613,479.262143285899,498.88683622442,524.922104479339,560.329248923939,594.690289137057,603.885180625475,645.328606817235,687.132064862414,994.394185984611,981.390177731918,819.683487293138,803.711371464206,779.377104293053,819.573967099155,1017.56510402827,1119.50624853895,1086.24033344834,1060.28064526853,946.430899622333,904.86007776604,851.648022403355,799.499166307862,1016.63589293112,1163.79418908148,1135.69282293302,980.598012397444,790.566315880497,689.379077014883,711.69327381013,727.538736539756,760.445426174873,716.246743347407,615.817137283904,518.197928449008,434.259539691258,388.472837293047
